#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
297597	43764	49264
115000	37500	238125
60000	115450	215175
352025	36800	1800
272375	48000	70250
137000	79275	174350
175625	81625	133375
153575	154300	82750
93374	186438	110813
199169	167490	23966
210430	95410	84785
153046	159419	78160
140075	113050	137500
157000	108750	124875
390625	0	0
270249	45188	75188
136250	191250	63125
283275	82500	24850
77925	47875	264825
258810	83310	48505
173485	75980	141160
93365	181770	115490
107966	129785	152874
200054	37094	153477
66925	214925	108775
175300	110475	104850
328701	25312	36612
195800	111375	83450
197125	65750	127750
186460	78370	125795
156450	173950	60225
172100	151250	67275
168975	161700	59950
143125	107350	140150
203116	63162	124347
185626	114801	90198
160775	119850	110000
86045	26040	278540
109940	97435	183250
207525	120600	62500
259240	76730	54655
110875	70700	209050
275075	39375	76175
345000	35000	10625
160875	0	229750
189970	91215	109440
156070	132945	101610
98000	178500	114125
217612	134001	39012
289875	32850	67900
152250	121050	117325
248225	24550	117850
311125	18750	60750
94875	238750	57000
161775	108300	120550
104662	226926	59037
174321	51552	164752
343708	21621	25296
94600	29375	266650
254600	54500	81525
390625	0	0
164348	140098	86179
120550	64725	205350
42910	23940	323775
167926	119225	103474
285900	30775	73950
98215	162600	129810
160145	112120	118360
153637	82428	154560
296875	62925	30825
263250	94800	32575
263838	66065	60722
243725	69950	76950
84250	212000	94375
130225	177000	83400
111425	89580	189620
150878	144113	95634
151175	148000	91450
148950	120575	121100
129260	96785	164580
188750	146875	55000
166875	163200	60550
177050	96250	117325
193100	104075	93450
88750	112500	189375
278569	31686	80370
251761	76860	62004
253975	51200	85450
197921	55252	137452
127244	226337	37044
163394	98753	128478
222500	83125	85000
194925	104100	91600
315000	14025	61600
153675	180000	56950
192415	106065	92145
264045	30890	95690
180791	109678	100156
185535	73140	131950
143350	149525	97750
268025	110000	12600
307500	83125	0
242300	74475	73850
127875	245250	17500
254980	78960	56685
293750	29500	67375
217546	127158	45921
15000	360625	15000
120225	127000	143400
168775	109175	112675
212640	93020	84965
356961	19864	13800
198498	114099	78028
182130	147060	61435
183768	53207	153650
228429	98056	64140
230600	97975	62050
162805	100620	127200
113638	201154	75833
145000	76250	169375
206568	103092	80965
167150	152600	70875
116570	193685	80370
45904	71373	273348
197072	77859	115694
390625	0	0
171216	109167	110242
192685	109520	88420
171996	88268	130361
267480	55065	68080
357500	15625	17500
114290	178220	98115
194425	81500	114700
124685	116620	149320
114500	118250	157875
199808	76471	114346
63071	54408	273146
122750	122100	145775
139425	107850	143350
174568	136339	79718
133925	230025	26675
91860	88225	210540
170675	107350	112600
182275	108950	99400
243615	50535	96475
92140	143190	155295
133740	150580	106305
221105	113260	56260
83815	126290	180520
44077	118965	227583
122140	67155	201330
254664	90768	45193
137250	99000	154375
287157	73534	29934
359375	22500	8750
212435	70350	107840
214804	99498	76323
253075	101475	36075
148425	181350	60850
258675	47500	84450
119402	179633	91590
159200	143625	87800
139155	109035	142435
175500	118125	97000
223496	100559	66570
216195	64705	109725
183590	125815	81220
145025	111875	133725
96371	154088	140166
140541	104349	145735
182441	119142	89042
178198	68448	143979
390625	0	0
148625	120250	121750
185000	90000	115625
302250	37750	50625
234750	57415	98460
142670	65115	182840
145245	136990	108390
99750	78950	211925
157175	141525	91925
225728	93111	71786
125000	35000	230625
274375	11250	105000
159510	151560	79555
212192	87034	91399
138250	94875	157500
120375	156675	113575
233125	0	157500
193800	94650	102175
69625	176850	144150
81000	24200	285425
56365	178620	155640
217156	109062	64407
142783	205210	42632
161425	112600	116600
197125	45250	148250
150981	63918	175726
228964	84796	76865
215925	120400	54300
148225	74350	168050
244806	39048	106771
261250	64375	65000
207375	110475	72775
203125	92475	95025
116621	83571	190433
218525	113100	59000
111875	20000	258750
42065	245820	102740
342725	15600	32300
135020	92265	163340
149025	123550	118050
108975	125300	156350
215250	88650	86725
200504	68998	121123
326575	11400	52650
203965	91940	94720
81250	303125	6250
159850	149800	80975
218419	96690	75516
263125	114000	13500
170760	93325	126540
178850	158900	52875
40392	140054	210179
134550	93475	162600
324125	39125	27375
79150	208050	103425
158100	129450	103075
189144	98737	102744
46875	242550	101200
100675	187800	102150
150250	172500	67875
130505	86560	173560
119848	131376	139401
224916	139641	26068
99295	214090	77240
270750	74675	45200
67600	294975	28050
223752	111253	55620
123350	177500	89775
86825	207975	95825
139095	88920	162610
148220	167235	75170
94200	40900	255525
162225	152775	75625
54000	105000	231625
83505	77170	229950
231600	104625	54400
183205	137820	69600
120460	128835	141330
222925	153400	14300
323535	63730	3360
190875	150850	48900
347050	4200	39375
296427	35524	58674
223865	74480	92280
176963	66131	147531
166250	64375	160000
151250	142500	96875
282825	62050	45750
234352	103449	52824
232950	88675	69000
188713	86876	115036
249250	77000	64375
112725	164475	113425
46250	26250	318125
162500	28125	200000
126332	174960	89333
220665	36180	133780
311525	58625	20475
84346	264696	41583
191125	122500	77000
153265	106500	130860
128075	133750	128800
72650	72250	245725
390625	0	0
168525	66775	155325
253400	108575	28650
183320	145890	61415
31875	148400	210350
106401	166975	117249
229750	137925	22950
200680	39182	150763
107072	77772	205781
241250	87500	61875
204368	105489	80768
168750	117400	104475
294125	43250	53250
275620	34440	80565
101067	52176	237382
127650	104175	158800
367775	700	22150
296875	78750	15000
288975	53350	48300
211525	118975	60125
156550	108100	125975
166850	171275	52500
104050	199350	87225
263075	117550	10000
197550	134625	58450
226500	144250	19875
259600	117050	13975
153225	45300	192100
187000	114375	89250
236635	31380	122610
112050	65425	213150
73760	156645	160220
26250	341875	22500
159725	31150	199750
352950	35275	2400
158135	106270	126220
92475	203350	94800
191200	157236	42189
137625	103500	149500
225570	44145	120910
225125	87500	78000
226830	98935	64860
173625	126000	91000
95825	148700	146100
214100	92900	83625
249772	48789	92064
124075	92300	174250
240093	120016	30516
236750	77750	76125
390625	0	0
174050	52750	163825
112688	238099	39838
46200	35200	309225
273625	107250	9750
162904	157617	70104
231364	78118	81143
197641	143292	49692
215000	158125	17500
166400	119450	104775
64974	126549	199102
313721	51102	25802
76578	164428	149619
225810	77895	86920
159700	138800	92125
260314	80393	49918
106488	134691	149446
159025	63000	168600
262075	56100	72450
58734	109833	222058
212440	99355	78830
109315	49566	231744
75375	182050	133200
165600	56875	168150
200550	100500	89575
119625	130800	140200
126931	149714	113980
196825	119375	74425
118716	191243	80666
219850	138900	31875
