#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
150380	108165	132080
283654	35997	70974
134481	97316	158828
164752	100632	125241
142350	138825	109450
148580	112580	129465
390625	0	0
161770	124595	104260
314500	72875	3250
143455	104247	142923
167849	124534	98242
144750	108750	137125
189115	78795	122715
215835	72270	102520
122721	175330	92574
134150	68725	187750
159725	155950	74950
129480	119973	141172
240925	45000	104700
132825	118880	138920
172200	128750	89675
167858	127136	95631
209675	72100	108850
114800	121525	154300
68750	145075	176800
171354	131398	87873
354075	34850	1700
125665	131740	133220
260925	52700	77000
235355	47960	107310
211152	71212	108261
120648	114897	155080
276775	54500	59350
254212	68269	68144
190350	97025	103250
175361	73732	141532
79775	205225	105625
189150	70000	131475
82046	73383	235196
46875	165900	177850
40278	35454	314893
158300	134525	97800
175650	164809	50166
185150	106925	98550
337460	25450	27715
182500	60625	147500
228250	108375	54000
147310	104839	138476
242075	22900	125650
156944	77568	156113
126995	227190	36440
209914	97293	83418
150525	200875	39225
309171	47108	34346
143300	93925	153400
100716	13653	276256
109989	158982	121654
115925	154275	120425
271223	77576	41826
240505	85055	65065
292325	55800	42500
218125	86250	86250
165250	137350	88025
131884	186415	72326
241740	99745	49140
272250	118375	0
271525	85009	34091
179500	125325	85800
135475	150800	104350
135630	123605	131390
174258	110201	106166
223475	104025	63125
206250	73250	111125
183525	115300	91800
118385	130409	141831
386250	0	4375
148062	148951	93612
113858	115383	161384
144750	101700	144175
115725	148650	126250
192310	102735	95580
25571	288752	76302
183600	75900	131125
130861	103347	156417
169122	28464	193039
155564	159878	75183
56300	244625	89700
296600	50350	43675
138891	133482	118252
144729	145892	100004
130226	140422	119977
157250	124725	108650
357993	14616	18016
177230	81610	131785
259088	89091	42446
169025	116500	105100
77406	109313	203906
190117	141789	58719
327334	26932	36359
75046	286096	29483
133211	118178	139236
272050	96275	22300
170372	97881	122372
1875	62950	325800
178809	123440	88376
220445	124790	45390
129175	149975	111475
22525	330000	38100
287090	45137	58398
255534	38282	96809
119932	71961	198732
142275	115800	132550
167614	123818	99193
151500	104325	134800
225550	24375	140700
161325	113675	115625
338425	3600	48600
263180	57960	69485
382225	4850	3550
71455	34960	284210
140175	139950	110500
123255	68490	198880
167881	47537	175207
158983	80048	151594
200450	95800	94375
167504	130298	92823
126415	54490	209720
157925	74375	158325
332243	33504	24878
223460	108485	58680
237575	102925	50125
241304	115442	33879
245400	129625	15600
260025	54200	76400
271175	61665	57785
140725	148300	101600
142695	79415	168515
29925	298800	61900
342700	26325	21600
134177	81170	175278
292440	51705	46480
125125	63250	202250
375000	1200	14425
249965	90630	50030
363649	13488	13488
284167	54104	52354
87925	194550	108150
239580	64935	86110
257186	117489	15950
227875	134000	28750
164750	154350	71525
203125	142625	44875
170751	137426	82448
276275	79250	35100
166364	155722	68539
85430	51940	253255
158175	133000	99450
84750	103275	202600
165300	169875	55450
68725	189400	132500
182100	128225	80300
204975	80050	105600
138875	120500	131250
229237	89744	71644
268039	75264	47322
136375	163050	91200
262000	97125	31500
106410	97425	186790
205800	65950	118875
138050	156175	96400
255522	101089	34014
103720	104535	182370
211000	95250	84375
146010	93620	150995
178778	101044	110803
322426	61787	6412
104099	199740	86786
137819	46640	206166
82754	186022	121849
110567	179392	100666
140000	93600	157025
217575	53950	119100
228675	75600	86350
147736	90946	151943
198125	174600	17900
103207	177589	109829
128006	102728	159891
190655	120180	79790
143798	180909	65918
203150	120100	67375
112261	116994	161370
193750	93750	103125
114375	239250	37000
210928	126981	52716
269175	70150	51300
92300	21875	276450
94775	286450	9400
258771	55552	76302
126475	155025	109125
205255	118120	67250
235677	96543	58405
95639	125737	169249
52750	193675	144200
112110	160178	118337
136175	232050	22400
196250	91250	103125
390625	0	0
153525	111800	125300
285261	31373	73991
129225	93955	167445
144555	140330	105740
281940	46840	61845
81530	227355	81740
147695	117213	125717
90641	241812	58172
263575	55900	71150
269650	58600	62375
117221	96764	176640
90220	177685	122720
31875	247225	111525
251925	100600	38100
75325	222275	93025
189213	110824	90588
56396	101827	232402
142475	92250	155900
218685	81070	90870
187110	103105	100410
111768	103949	174908
70875	95750	224000
201125	33000	156500
157480	80930	152215
110025	199400	81200
106050	225475	59100
216900	74525	99200
207055	132210	51360
183325	121550	85750
176875	86475	127275
317625	62500	10500
169309	136383	84933
269125	54250	67250
169167	76716	144742
190150	96875	103600
293300	62629	34696
109300	114025	167300
56638	86248	247739
264075	64100	62450
142152	94857	153616
119344	150554	120727
306250	56325	28050
129800	56543	204282
289525	48825	52275
106250	35000	249375
167220	123625	99780
177450	127550	85625
135607	73080	181938
125972	163631	101022
149163	122629	118833
144600	100900	145125
125250	75425	189950
158505	104635	127485
165775	113500	111350
170393	93501	126731
230025	40589	120011
173751	113732	103142
375000	3125	12500
130975	77175	182475
150125	85775	154725
91511	159386	139728
187197	125614	77814
184035	103550	103040
151525	117600	121500
274800	63850	51975
160542	145737	84346
217425	76600	96600
156060	48543	186022
165675	90400	134550
141332	122792	126501
189475	129800	71350
207638	65706	117281
133825	161700	95100
84450	143325	162850
284729	37653	68243
117045	195440	78140
155725	177200	57700
152910	94810	142905
150625	124425	115575
169350	106025	115250
217729	68003	104893
160372	63257	166996
127502	90688	172435
295250	86125	9250
101425	201400	87800
273938	31330	85357
140675	40000	209950
324500	46500	19625
135491	117731	137403
72375	235125	83125
142724	93515	154386
132750	117650	140225
278270	50915	61440
109710	168470	112445
262810	38280	89535
266500	95325	28800
87950	156525	146150
97750	193650	99225
229150	130475	31000
316625	49500	24500
382325	7800	500
246485	107834	36306
125075	254300	11250
123825	2200	264600
354182	21659	14784
186450	127325	76850
64640	40855	285130
119960	90885	179780
99900	118750	171975
180592	128754	81279
233125	157500	0
304550	34850	51225
100014	156464	134147
216675	77475	96475
253226	121512	15887
72300	206275	112050
65676	169571	155378
