#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
130497	116547	143581
192206	84072	114347
105900	105650	179075
82200	171550	136875
138625	178725	73275
107600	12150	270875
382125	4750	3750
246700	70525	73400
180600	113925	96100
147171	99696	143758
193000	135625	62000
143467	136992	110166
64775	48600	277250
159850	29350	201425
35125	293950	61550
101709	98040	190876
129872	118970	141783
259646	54161	76818
131025	94900	164700
130410	109790	150425
55868	185514	149243
237250	65925	87450
180495	134245	75885
135492	95086	160047
147107	65820	177698
144125	81600	164900
142876	67292	180457
203328	88730	98567
224456	105070	61099
205200	44625	140800
42450	196375	151800
60639	57968	272018
131250	52500	206875
112200	129475	148950
104875	72850	212900
131036	99057	160532
125610	115630	149385
111600	55175	223850
217987	35244	137394
164800	138375	87450
152425	106075	132125
166325	79800	144500
52600	41600	296425
132760	80338	177527
92413	94739	203473
118225	104175	168225
158455	145240	86930
260173	24842	105610
128440	125417	136768
273375	37500	79750
66053	35928	288644
222525	43100	125000
117148	57006	216471
27149	234811	128665
258616	34438	97571
187409	46058	157158
130775	165150	94700
323095	29640	37890
142975	63900	183750
145754	110212	134659
59750	79550	251325
126198	83763	180664
142825	119950	127850
105772	89222	195631
177950	121025	91650
276200	45625	68800
115900	119500	155225
81775	102250	206600
105750	41875	243000
137625	190750	62250
157704	38229	194692
165700	106800	118125
61500	104500	224625
71067	37694	281864
202600	133875	54150
101275	161450	127900
170164	44019	176442
301125	13000	76500
174515	86485	129625
130233	189433	70959
189875	99500	101250
236700	69200	84725
95483	39733	255409
197050	63500	130075
282100	60950	47575
175900	100250	114475
198902	104238	87485
92875	120075	177675
281358	37388	71879
256125	17075	117425
254525	88275	47825
163250	119375	108000
182560	53526	154539
118350	188150	84125
166268	126316	98041
134873	119708	136044
192084	64166	134375
119575	96175	174875
279125	24375	87125
108275	150725	131625
119870	107330	163425
111375	47550	231700
37530	34649	318446
216368	82064	92193
44375	9700	336550
125142	132454	133029
169394	130706	90525
102710	62335	225580
134500	85000	171125
128400	99900	162325
171750	187000	31875
161275	126850	102500
132395	137710	120520
95535	88890	206200
165854	122122	102649
137768	88428	164429
116540	95265	178820
57497	102230	230898
100875	13125	276625
128522	96540	165563
140363	50256	200006
204300	106900	79425
155186	129407	106032
233301	34600	122724
130610	123655	136360
154975	144850	90800
65000	0	325625
209900	74450	106275
146675	125550	118400
190384	43978	156263
173870	188470	28285
171475	120825	98325
258150	58200	74275
97925	97825	194875
168250	42000	180375
233278	66452	90895
95045	53363	242217
191875	41075	157675
143690	83020	163915
159126	102848	128651
148491	132789	109345
104000	113850	172775
75132	26182	289311
217375	38625	134625
165592	87587	137446
95100	84675	210850
163280	107715	119630
182711	91932	115982
172225	103625	114775
116487	147517	126621
112700	103925	174000
144305	92590	153730
116614	70993	203018
109725	51900	229000
203504	50108	137013
109938	132490	148197
114575	116775	159275
221425	45850	123350
109125	28250	253250
175598	83026	132001
100832	72932	216861
105127	88066	197432
296250	0	94375
206950	94600	89075
333150	22050	35425
144666	106637	139322
216225	52250	122150
110139	133530	146956
92262	114462	183901
223980	63740	102905
104800	26825	259000
220685	88854	81086
174800	97800	118025
308375	29625	52625
99738	46788	244099
146750	125175	118700
177565	83140	129920
76339	136538	177748
130075	137750	122800
160500	136825	93300
117300	159700	113625
87550	83700	219375
157625	123750	109250
101750	127325	161550
120247	185097	85281
220950	39375	130300
164241	41892	184492
131127	53250	206248
121189	51388	218048
220900	60900	108825
95050	190620	104955
136450	84800	169375
107250	89800	193575
158483	104033	128109
175820	58260	156545
230305	10410	149910
139789	130268	120568
82904	100137	207584
104175	122925	163525
198354	82617	109654
184500	61900	144225
181250	74350	135025
53500	104250	232875
262520	59465	68640
44850	129800	215975
53600	70225	266800
115128	51594	223903
112292	116779	161554
126800	53100	210725
180016	128341	82268
54085	106760	229780
181125	121650	87850
65624	164784	160217
169976	76738	143911
233125	20300	137200
161318	117175	112132
240550	56200	93875
91215	64090	235320
170491	110202	109932
197291	55892	137442
236610	109595	44420
177780	57412	155433
79125	124200	187300
192794	75874	121957
189313	104775	96537
142792	58077	189756
118649	59053	212923
73772	64272	252581
194000	60375	136250
81575	183100	125950
128375	106875	155375
37092	49392	304141
71825	150250	168550
184014	19463	187148
158425	138300	93900
169075	88750	132800
147024	153648	89953
220955	76785	92885
79875	12550	298200
101100	112875	176650
149150	85858	155617
137750	107000	145875
78000	104250	208375
149824	92470	148331
232256	62388	95981
69700	196750	124175
241120	66490	83015
90925	130725	168975
154550	114325	121750
186195	47720	156710
55275	243150	92200
64700	156900	169025
191899	98048	100678
86870	125055	178700
144009	110696	135920
88035	194655	107935
124775	127325	138525
109250	147250	134125
272325	70775	47525
107400	70625	212600
107385	175070	108170
236550	71750	82325
56625	212800	121200
313750	5625	71250
178208	53980	158437
207560	69670	113395
258497	66842	65286
133310	46360	210955
227831	73822	88972
205000	23500	162125
193600	105300	91725
157875	110625	122125
176995	109099	104531
170443	97595	122587
250560	84745	55320
113250	62850	214525
79539	156745	154341
70625	225000	95000
86250	88375	216000
138250	68150	184225
104005	162230	124390
105000	223125	62500
169050	55925	165650
91125	89500	210000
239166	70116	81343
78950	39600	272075
204925	84800	100900
296754	15654	78217
182701	89512	118412
206972	91406	92247
121660	131410	137555
158081	156618	75926
231450	13725	145450
310700	22700	57225
140054	70646	179925
39300	152900	198425
76050	39075	275500
108019	150950	131656
289075	51625	49925
134650	71750	184225
173925	105375	111325
134040	78460	178125
85119	118994	186512
196057	71124	123444
148134	110184	132307
185975	99025	105625
314750	44700	31175
110859	112702	167064
114750	132200	143675
147752	104670	138203
222475	108925	59225
238942	53511	98172
107495	128035	155095
226850	50675	113100
199625	111425	79575
95974	62127	232524
163187	45375	182063
160370	54570	175685
183600	133715	73310
48590	285820	56215
167820	50865	171940
108575	85950	196100
141505	131522	117598
219170	109510	61945
272800	33275	84550
197495	88745	104385
162660	52475	175490
148162	106443	136020
35200	22500	332925
159875	110150	120600
186829	98616	105180
104390	100968	185267
256050	56427	78148
9050	198150	183425
62125	107000	221500
134770	91825	164030
112716	107141	170768
44400	106350	239875
347075	16050	27500
44800	13025	332800
155405	79561	155659
122375	189150	79100
84175	67150	239300
248625	106375	35625
145650	122050	122925
110826	61200	218599
128412	120828	141385
147215	60258	183152
138750	142750	109125
62650	199700	128275
154750	101500	134375
138075	119175	133375
