#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
211428	31179	148018
72425	215150	103050
143915	110495	136215
171036	135372	84217
313400	37500	39725
105875	129700	155050
58187	57062	275376
80124	144990	165511
130275	179150	81200
190800	27375	172450
79252	226708	84665
120700	146250	123675
97644	69294	223687
309926	21500	59199
125000	46875	218750
103675	94250	192700
140565	26280	223780
134120	159260	97245
123125	154875	112625
100486	114927	175212
61645	69090	259890
196130	92385	102110
86733	180663	123229
258350	65850	66425
82100	176625	131900
138090	120223	132312
38025	218025	134575
88254	91626	210745
85225	48450	256950
97225	235325	58075
148750	54050	187825
59375	18750	312500
106275	69725	214625
217920	72551	100154
152900	112200	125525
64757	120032	205836
78800	124325	187500
49300	17925	323400
49211	32800	308614
165730	119561	105334
185400	91375	113850
83145	205815	101665
141375	90000	159250
115725	67250	207650
130899	102163	157563
116803	121188	152634
147318	57879	185428
116625	161150	112850
177365	94490	118770
92275	80650	217700
101988	149116	139521
186910	82880	120835
114085	116632	159908
82406	176130	132089
154975	111450	124200
119900	158500	112225
259375	0	131250
95250	114650	180725
113299	110795	166531
263475	74675	52475
54550	66575	269500
137050	91750	161825
81600	53625	255400
80050	96000	214575
82390	155240	152995
64268	73901	252456
138712	131694	120219
134948	103776	151901
42510	71545	276570
87875	156750	146000
103144	14110	273371
112500	28125	250000
53275	76600	260750
125280	128035	137310
126000	102800	161825
83175	163500	143950
213750	27500	149375
189930	59820	140875
175600	101515	113510
112700	94425	183500
110640	143580	136405
127825	60925	201875
236586	70032	84007
183575	61700	145350
159375	137500	93750
81875	161500	147250
195475	80900	114250
133470	95765	161390
120593	104816	165216
125452	114244	150929
288515	26004	76106
121481	109380	159764
160965	37285	192375
80375	167875	142375
121150	172650	96825
146725	152625	91275
112175	64600	213850
141650	129230	119745
130240	117840	142545
82800	88181	219644
128468	119595	142562
49000	61875	279750
240160	20945	129520
142975	83725	163925
126375	83300	180950
150033	53383	187209
259375	58500	72750
95900	121400	173325
155642	130194	104789
118775	127550	144300
110441	150974	129210
11625	11700	367300
116975	83500	190150
155075	145950	89600
96225	77000	217400
113535	59110	217980
114200	149600	126825
133885	48320	208420
152725	145750	92150
298853	17468	74304
152682	48057	189886
40056	88356	262213
69450	59200	261975
169750	145350	75525
161549	106942	122134
124563	83888	182174
160200	100450	129975
94095	177890	118640
201675	47950	141000
145650	56050	188925
147950	132050	110625
92340	85670	212615
39575	25500	325550
146805	99340	144480
8750	148750	233125
139005	63004	188616
101625	92250	196750
139220	119165	132240
196320	78672	115633
154124	88324	148177
103590	36364	250671
195900	37750	156975
201272	60097	129256
121723	118743	150159
151200	44400	195025
68775	161000	160850
161243	129793	99589
64600	163050	162975
89837	148002	152786
132975	119450	138200
71600	140900	178125
124090	77594	188941
189450	91100	110075
100575	59800	230250
61415	87190	242020
78877	169005	142743
139835	116260	134530
156483	125096	109046
108325	85665	196635
201636	77116	111873
26250	61375	303000
158900	29600	202125
125950	56300	208375
177500	103125	110000
114553	88936	187136
121650	131000	137975
127250	144270	119105
114963	95835	179827
62375	233550	94700
87350	199700	103575
137688	120224	132713
147711	57012	185902
174500	12750	203375
89200	42975	258450
278400	43475	68750
104375	92500	193750
131548	77023	182054
167980	112615	110030
159450	103250	127925
153950	127950	108725
109240	115005	166380
105500	67550	217575
97575	33450	259600
70050	68550	252025
174568	97118	118939
108690	49005	232930
205709	85558	99358
155575	88025	147025
249975	20475	120175
151940	137120	101565
78500	226800	85325
130125	100000	160500
100613	108396	181616
151150	85825	153650
166420	94540	129665
68260	61155	261210
158010	132700	99915
100716	58551	231358
75150	97825	217650
124375	107500	158750
201817	56130	132678
218100	102775	69750
103900	89050	197675
156741	74518	159366
48650	82450	259525
125285	138785	126555
139865	126380	124380
92498	46545	251582
128639	80253	181733
98052	143572	149001
49386	47136	294103
119150	56125	215350
133565	125053	132007
179920	124290	86415
94125	214750	81750
155349	97850	137426
94453	60653	235519
249975	45000	95650
164335	149580	76710
105236	123882	161507
175782	104276	110567
128850	104775	157000
212225	87075	91325
75625	6250	308750
127750	116250	146625
137502	104274	148849
132420	34890	223315
125875	73750	191000
112427	169530	108668
177300	82850	130475
73500	64350	252775
209295	65793	115537
120695	114385	155545
82800	115900	191925
159750	132500	98375
202540	101880	86205
115500	52375	222750
136698	106238	147689
105575	70200	214850
86275	73725	230625
142805	51895	195925
183212	100251	107162
173825	108100	108700
155080	77118	158427
82025	125575	183025
170308	86496	133821
84940	29955	275730
165969	123552	101104
120000	144000	126625
61125	117000	212500
139685	84075	166865
156700	111750	122175
141947	125998	122680
143515	101795	145315
154255	78700	157670
68750	99000	222875
238400	64100	88125
91000	112550	187075
112890	114290	163445
66900	81400	242325
82950	57625	250050
165439	100527	124659
151534	92031	147060
144150	77460	169015
116367	121693	152565
100037	110837	179751
302500	17250	70875
133285	62308	195032
145968	143378	101279
116800	118200	155625
125000	43000	222625
119100	126625	144900
160290	83970	146365
80000	127500	183125
138710	133594	118321
51200	123150	216275
119503	114174	156948
32775	131350	226500
252273	60104	78248
179148	122271	89206
152644	103428	134553
224500	45375	120750
163050	76700	150875
160875	87450	142300
57675	70000	262950
229125	83800	77700
71875	137500	181250
246250	14000	130375
113225	140925	136475
110600	160650	119375
167461	111010	112154
90500	228325	71800
171875	0	218750
98550	172425	119650
109800	77400	203425
121650	137575	131400
163017	124972	102636
90200	127650	172775
42050	21850	326725
122355	142332	125938
113941	88821	187863
91700	97950	200975
175439	102833	112353
151400	107550	131675
34977	20777	334871
71075	52875	266675
163500	56100	171025
118000	100625	172000
168375	108800	113450
138411	106137	146077
75600	51250	263775
161325	38400	190900
54850	41125	294650
192970	100325	97330
164950	102300	123375
85359	111649	193617
128875	88275	173475
196026	85576	109023
77275	179725	133625
112160	107700	170765
144225	72800	173600
76072	56622	257931
84150	135550	170925
139102	88424	163099
131875	176675	82075
112244	87860	190521
146519	127872	116234
148020	77390	165215
138580	116490	135555
226200	108550	55875
188500	61500	140625
65000	50000	275625
113144	87407	190074
229225	78100	83300
175961	93557	121107
96350	119600	174675
125800	137050	127775
131355	90930	168340
200355	44572	145698
38375	205525	146725
147000	73475	170150
119883	73608	197134
58500	142125	190000
206125	132625	51875
207650	54150	128825
126560	62910	201155
174375	92500	123750
273250	6175	111200
181875	65775	142975
171875	0	218750
146530	81940	162155
83011	91882	215732
264600	54700	71325
214800	102000	73825
85500	97350	207775
86450	104600	199575
190925	74625	125075
97925	151650	141050
105800	35500	249325
31250	20625	338750
115651	146712	128262
