#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
280625	110000	0
357225	22000	11400
271182	93459	25984
219340	108180	63105
170600	138275	81750
275000	31500	84125
137750	154850	98025
368750	0	21875
167225	137950	85450
274800	0	115825
249000	0	141625
343750	0	46875
390625	0	0
390625	0	0
182875	204600	3150
49300	161900	179425
296125	21000	73500
70050	144625	175950
108750	78250	203625
71212	220676	98737
270625	18000	102000
390625	0	0
171875	0	218750
180000	109375	101250
374425	8100	8100
309875	24750	56000
266700	26900	97025
171625	55000	164000
207287	79126	104212
116250	65000	209375
87500	121875	181250
338825	34650	17150
280650	18700	91275
214644	39794	136187
154750	193850	42025
244504	139248	6873
232125	110500	48000
141875	172500	76250
238750	80625	71250
150625	65025	174975
175625	170000	45000
97350	103400	189875
258925	104650	27050
153600	132650	104375
188907	19559	182159
82500	291175	16950
107495	46320	236810
20050	169325	201250
375075	7150	8400
273550	4800	112275
164275	164100	62250
117085	223230	50310
205750	115075	69800
233342	100888	56395
151925	95375	143325
297450	46975	46200
254457	51909	84259
97800	59800	233025
130500	51325	208800
366625	12000	12000
169921	156752	63952
183375	207250	0
108950	78285	203390
191450	42700	156475
63750	155650	171225
64600	322225	3800
155000	97500	138125
207915	88680	94030
161875	71250	157500
247475	122100	21050
152000	77625	161000
311025	19325	60275
158125	90000	142500
156125	121250	113250
353125	34375	3125
172550	91475	126600
99750	290875	0
60625	129750	200250
62500	0	328125
332500	13125	45000
244250	88375	58000
180672	142289	67664
243000	12500	135125
225000	137500	28125
366975	15400	8250
191350	27450	171825
165300	127150	98175
251575	86400	52650
172316	178158	40151
117025	205200	68400
262275	79800	48550
279225	111400	0
156250	234375	0
207500	52500	130625
109625	160400	120600
202023	159426	29176
288750	76000	25875
153000	114125	123500
263125	73500	54000
390625	0	0
241250	129375	20000
365225	10200	15200
336775	41250	12600
91676	260891	38058
281250	0	109375
283730	43335	63560
82500	85800	222325
302575	12625	75425
306875	57500	26250
199375	48750	142500
107250	147950	135425
10225	288300	92100
104025	56700	229900
237297	94464	58864
316875	49150	24600
168075	181350	41200
274375	11250	105000
134338	28045	228242
302472	73564	14589
225000	154250	11375
390625	0	0
71875	300500	18250
291435	45470	53720
212350	51250	127025
146050	165825	78750
172308	10800	207517
190645	40620	159360
93125	297500	0
229552	76574	84499
365625	25000	0
331875	45000	13750
213125	91250	86250
141875	15000	233750
129900	54650	206075
390625	0	0
343900	29925	16800
126409	49884	214332
223325	107100	60200
375000	12500	3125
194904	90392	105329
295175	42950	52500
158709	169232	62684
314885	58320	17420
129775	100725	160125
229975	136250	24400
390625	0	0
341625	5250	43750
158375	190600	41650
243145	92615	54865
180000	111250	99375
206250	101500	82875
89650	225075	75900
305125	54000	31500
168950	27925	193750
169375	138975	82275
86875	231700	72050
361625	7000	22000
327625	52450	10550
253230	75720	61675
148325	113300	129000
72250	148175	170200
144450	21875	224300
185989	122893	81743
127888	81018	181719
201875	82500	106250
160060	110475	120090
241275	80125	69225
97450	98075	195100
239600	68825	82200
318850	71775	0
250000	129375	11250
223859	13134	153632
390625	0	0
192500	97500	100625
280625	0	110000
70125	217650	102850
375000	14375	1250
162590	99463	128572
234375	87500	68750
253575	37500	99550
118750	93750	178125
364375	26250	0
390625	0	0
129450	90000	171175
146875	234375	9375
371875	18750	0
343750	0	46875
362800	3600	24225
93140	252520	44965
52100	30775	307750
257701	66462	66462
145470	90135	155020
156321	136802	97502
174125	92000	124500
208625	102500	79500
345850	36000	8775
265625	125000	0
351250	0	39375
284375	67950	38300
249675	37350	103600
274375	11250	105000
58425	80850	251350
108750	30000	251875
296875	0	93750
215000	80000	95625
188100	32850	169675
125225	100400	165000
245200	145425	0
236875	123750	30000
289175	42150	59300
390625	0	0
198725	100650	91250
201250	24375	165000
138050	192450	60125
152600	153125	84900
209575	42350	138700
172564	109971	108090
103500	93375	193750
74500	188625	127500
165075	209300	16250
