0,1,2
71925,113200,205500
119960,92010,178655
152843,64940,172842
178146,80427,132052
81250,142500,166875
60062,60381,270182
164953,121462,104210
63200,63600,263825
147946,71826,170853
122375,96900,171350
44250,84200,262175
77294,77904,235427
42175,50500,297950
39475,54900,296250
140655,120725,129245
257325,56200,77100
144988,128932,116705
177550,130300,82775
127412,115390,147823
114816,113307,162502
120850,138650,131125
62031,91986,236608
97825,27300,265500
150850,61350,178425
110150,129375,151100
135148,112876,142601
130309,134461,125855
61400,99000,230225
225007,21830,143788
99150,73350,218125
117598,105162,167865
144750,108125,137750
115625,106250,168750
172700,65225,152700
133000,79650,177975
75600,153400,161625
16250,625,373750
99113,91684,199828
44450,165200,180975
104490,79705,206430
26275,13575,350775
113725,42100,234800
146916,64957,178752
88250,96600,205775
145950,151450,93225
46700,4500,339425
111975,88150,190500
115125,43250,232250
195075,46975,148575
135525,127000,128100
35145,47210,308270
72416,199367,118842
37700,239250,113675
118600,21400,250625
67500,188800,134325
256326,46076,88223
121120,94895,174610
167505,30080,193040
112500,73125,205000
85062,147394,158169
111949,149274,129402
47250,123800,219575
115550,152800,122275
87340,178324,124961
79940,57150,253535
116464,76855,197306
147100,87700,155825
78588,50906,261131
37800,92850,259975
245230,74710,70685
33000,16600,341025
86390,187390,116845
122025,42950,225650
95426,100512,194687
109825,81100,199700
48683,20381,321561
131546,104094,154985
110142,123916,156567
100350,120725,169550
252500,53550,84575
61150,39715,289760
125302,136339,128984
53375,0,337250
137598,76898,176129
74149,78699,237777
17575,30650,342400
112323,66405,211897
13750,7500,369375
77625,45925,267075
104608,141390,144627
123480,98755,168390
67830,55140,267655
77500,56350,256775
61705,86615,242305
154925,78200,157500
100200,131050,159375
185000,28750,176875
77450,70825,242350
57842,66917,265866
98100,106500,186025
37500,4375,348750
119221,85352,186052
61875,2500,326250
68158,115908,206559
95825,166350,128450
187252,101413,101960
115811,134710,140104
31250,21250,338125
131925,119900,138800
255000,38500,97125
74438,99629,216558
115689,148662,126274
74734,81406,234485
95324,83559,211742
118110,111656,160859
111325,76600,202700
111750,107625,171250
81675,178800,130150
22875,225000,142750
108150,96725,185750
114025,115250,161350
59800,174475,156350
130308,91163,169154
134555,105120,150950
32586,81878,276161
23100,35000,332525
180626,81479,128520
114304,101654,174667
96225,124025,170375
108182,114884,167559
89441,193872,107312
155154,101994,133477
128466,69982,192177
142661,85538,162426
8154,11229,371242
89675,6750,294200
61500,26250,302875
71775,62900,255950
72250,110250,208125
92063,79138,219424
71339,209583,109703
153465,127615,109545
122050,122100,146475
105585,137275,147765
78140,127770,184715
120725,103425,166475
61875,99025,229725
160482,85382,144761
120275,80995,189355
284700,9975,95950
106750,42000,241875
72950,56950,260725
92900,114325,183400
133300,10800,246525
109346,108267,173012
46875,0,343750
150825,78500,161300
114462,77546,198617
122400,132375,135850
84600,178025,128000
266775,37550,86300
135050,136000,119575
143700,79750,167175
121920,76930,191775
