0,1,2
195125,178200,17300
245900,73775,70950
117030,105853,167742
170902,130152,89571
346250,24900,19475
191105,109430,90090
112500,246400,31725
191125,125750,73750
327925,13850,48850
174220,171689,44716
292750,63750,34125
194475,136875,59275
268750,100000,21875
117675,99125,173825
311250,38800,40575
252243,64066,74316
148722,143322,98581
226125,45000,119500
173416,128592,88617
390625,0,0
179500,108725,102400
142094,147382,101149
197350,67775,125500
200943,125934,63748
197090,76885,116650
148133,130573,111919
267500,100625,22500
156750,113750,120125
233270,74690,82665
80000,201875,108750
157625,127900,105100
78825,148000,163800
390625,0,0
186000,100575,104050
144400,10725,235500
190575,79650,120400
101512,165271,123842
255499,49688,85438
262775,97800,30050
250150,106875,33600
83225,285800,21600
363125,1250,26250
150787,130662,109176
227275,100625,62725
103900,67275,219450
273825,61800,55000
150461,72848,167316
157775,103375,129475
150275,135975,104375
185900,100125,104600
383600,3825,3200
88640,288480,13505
248225,60800,81600
172865,110390,107370
266883,48853,74889
90000,81875,218750
254848,61626,74151
122625,181475,86525
161870,152360,76395
168075,122650,99900
104949,171450,114226
124200,116425,150000
169775,147450,73400
137225,133600,119800
85025,165475,140125
240125,94300,56200
183425,98550,108650
298000,42225,50400
163897,140040,86688
171575,104250,114800
201500,67800,121325
90775,246350,53500
167500,178125,45000
126725,136400,127500
121250,30000,239375
188780,155685,46160
195625,94050,100950
338925,0,51700
279450,45500,65675
222937,134344,33344
160675,36300,193650
194450,106875,89300
133020,109900,147705
153775,123300,113550
175875,91935,122815
344625,23000,23000
279600,18000,93025
164175,180325,46125
296120,16020,78485
142821,162576,85228
318875,66500,5250
93370,162240,135015
177527,111402,101696
122745,129829,138051
196025,43050,151550
120400,234925,35300
187990,38880,163755
176665,76556,137404
153963,96810,139852
268430,10035,112160
289675,69750,31200
230625,67400,92600
243325,99150,48150
220475,69375,100775
79464,71708,239453
166325,97075,127225
342900,31600,16125
190022,93747,106856
116885,76910,196830
137076,116420,137129
77910,67530,245185
62500,0,328125
142860,96445,151320
64925,183450,142250
116875,87300,186450
136975,132075,121575
242505,52910,95210
37574,108599,244452
304375,30250,56000
114607,41204,234814
226825,0,163800
136925,186050,67650
84495,108795,197335
272176,84787,33662
128685,145125,116815
140625,175600,74400
117000,102950,170675
254800,135825,0
235500,48750,106375
138675,74175,177775
100250,290375,0
224691,66592,99342
328125,62500,0
130625,110000,150000
130800,188750,71075
269670,7520,113435
183425,35000,172200
234025,53600,103000
104400,175100,111125
211625,104750,74250
230465,80378,79782
320000,39000,31625
144725,199825,46075
192996,82416,115213
161725,150775,78125
105900,13950,270775
328125,52700,9800
123495,135645,131485
88424,166149,136052
126250,240000,24375
143462,121814,125349
363250,22500,4875
198899,98838,92888
166935,131778,91912
217500,82500,90625
78539,71914,240172
159812,119601,111212
41875,1875,346875
112625,104625,173375
0,0,390625
285150,60300,45175
231275,116800,42550
289275,24850,76500
150152,117249,123224
186850,109150,94625
286125,53900,50600
211866,95351,83408
140026,116622,133977
121460,111970,157195
226386,36236,128003
212260,86110,92255
245652,121769,23204
169275,116050,105300
299775,55350,35500
303150,81400,6075
182250,158375,50000
119323,46401,224901
271938,97906,20781
191125,96250,103250
153375,99000,138250
119175,42000,229450
162350,122650,105625
160950,104350,125325
296917,77538,16170
230850,79700,80075
141450,125500,123675
103290,111537,175798
102261,107698,180666
171292,151296,68037
202219,158478,29928
143675,158875,88075
243750,59375,87500
339475,41250,9900
116753,123742,150130
107973,70923,211729
203125,81250,106250
178125,84550,127950
317950,5400,67275
154000,139550,97075
134875,222000,33750
238750,23800,128075
390625,0,0
138893,130943,120789
90900,131350,168375
161565,199620,29440
248750,66875,75000
364575,6000,20050
301525,67500,21600
190543,104464,95618
245125,21250,124250
278550,35000,77075
215282,100265,75078
320935,40470,29220
213750,116075,60800
359280,16585,14760
134485,41660,214480
307329,47242,36054
272225,79200,39200
256400,66425,67800
151050,137525,102050
286350,40900,63375
222975,53750,113900
117650,99725,173250
223750,60000,106875
16911,106128,267586
121200,94725,174700
224747,107939,57939
150625,77400,162600
43125,275500,72000
107325,33025,250275
147490,96950,146185
244584,91495,54546
109500,196800,84325
113128,80061,197436
169065,110965,110595
193335,110510,86780
124989,75864,189772
285410,36470,68745
79015,226970,84640
258386,73769,58470
164211,113512,112902
228125,50000,112500
110116,209519,70990
93825,216250,80550
162150,99075,129400
246875,57700,86050
390625,0,0
131425,151375,107825
280625,47500,62500
366850,20475,3300
242680,77425,70520
291850,53750,45025
164994,86878,138753
186615,128290,75720
265575,47550,77500
78299,105793,206533
149596,79362,161667
304425,77450,8750
79875,100225,210525
187962,137711,64952
166287,130782,93556
157701,134946,97978
230705,102364,57556
197410,69420,123795
133987,116484,140154
301775,48110,40740
204125,54200,132300
203130,124651,62844
264195,88795,37635
90585,125726,174314
103285,92478,194862
137425,122475,130725
155441,153808,81376
301603,49236,39786
145150,184500,60975
162175,180975,47475
114020,176140,100465
278119,73567,38939
179625,117250,93750
183645,134710,72270
113750,109175,167700
136728,106190,147707
205821,23977,160827
103800,161925,124900
190775,95825,104025
264276,86612,39737
193290,145356,51979
156075,208150,26400
383750,6875,0
155357,123934,111334
201805,110460,78360
215000,88375,87250
185035,138270,67320
138200,129375,123050
157850,136600,96175
172405,102260,115960
317350,69525,3750
27500,165775,197350
146075,173300,71250
182417,102582,105626
138750,50700,201175
198065,104280,88280
162275,103400,124950
107500,70000,213125
139779,86674,164172
108631,209113,72881
216558,114146,59921
301900,66600,22125
276875,89375,24375
85352,153849,151424
90825,20100,279700
98100,68300,224225
359375,0,31250
190000,0,200625
193575,123640,73410
175475,45150,170000
228431,86747,75447
102019,108112,180494
85732,46636,258257
188989,115606,86030
390625,0,0
291400,30800,68425
114250,116250,160125
103125,54700,232800
150350,58850,181425
131441,222842,36342
75500,201300,113825
215135,51220,124270
160354,112498,117773
351625,11550,27450
149100,168600,72925
187825,168900,33900
89600,115350,185675
202225,82725,105675
121237,41740,227648
96775,150900,142950
259525,61425,69675
234875,108000,47750
154875,202500,33250
178050,161575,51000
97505,273800,19320
230069,72628,87928
256485,72560,61580
103935,88434,198256
183872,186931,19822
211222,99190,80213
219675,97275,73675
122391,92827,175407
212250,73125,105250
13050,22125,355450
299500,43725,47400
203125,104375,83125
212746,105327,72552
150950,140000,99675
212775,140000,37850
144875,142000,103750
121025,60525,209075
69375,167500,153750
178925,111400,100300
336469,14280,39876
278968,92517,19140
120810,77185,192630
330025,24000,36600
97061,70486,223078
236350,18975,135300
63750,12000,314875
105170,96295,189160
194960,142205,53460
88100,3850,298675
164965,136540,89120
194005,86330,110290
161325,182325,46975
159547,112297,118781
215875,124250,50500
212885,93780,83960
249236,104357,37032
313944,58453,18228
184225,80700,125700
133750,53750,203125
109035,157714,123876
81925,122750,185950
261150,76475,53000
285325,65750,39550
142346,208668,39611
90300,57140,243185
241750,97000,51875
105975,111550,173100
312550,18700,59375
119475,102300,168850
269225,13200,108200
140625,218750,31250
94200,74425,222000
102885,121170,166570
109409,76636,204580
256250,15125,119250
149517,84678,156430
171725,119500,99400
93125,175250,122250
95000,0,295625
161725,139930,88970
281632,60597,48396
255250,131250,4125
164347,124184,102094
108971,118791,162863
300475,90150,0
153746,113758,123121
235351,65362,89912
185500,106125,99000
161470,97604,131551
155525,131375,103725
200625,52500,137500
131739,153056,105830
186425,125000,79200
362125,20000,8500
290440,72968,27217
165275,61575,163775
224240,62480,103905
254500,80925,55200
104475,229050,57100
88780,83855,217990
93750,68400,228475
269818,64641,56166
144925,75900,169800
206814,171618,12193
119625,223500,47500
366875,23750,0
57019,205987,127619
164756,127681,98188
326775,7650,56200
202325,61600,126700
129667,148568,112390
254375,55000,81250
182700,163975,43950
149325,51900,189400
291727,47424,51474
142735,159060,88830
207530,56015,127080
164000,119750,106875
152050,201075,37500
241050,88525,61050
138625,151200,100800
185075,143700,61850
354020,12615,23990
338500,18250,33875
174898,48851,166876
241800,94275,54550
209900,99175,81550
366050,8750,15825
179350,100600,110675
171875,0,218750
188425,96300,105900
296980,40835,52810
81231,215836,93558
201850,11550,177225
157725,88050,144850
132125,145950,112550
323616,32042,34967
196872,112689,81064
196900,4200,189525
157339,168688,64598
93157,117238,180230
221875,162625,6125
267625,43500,79500
376125,12500,2000
177190,84125,129310
260725,67430,62470
189375,90000,111250
205575,93100,91950
35125,297500,58000
203650,147975,39000
165387,110086,115152
92025,21825,276775
215551,78393,96681
197146,130677,62802
345625,22000,23000
175000,178125,37500
177515,81880,131230
223096,62811,104718
196259,92514,101852
150126,120958,119541
142667,114954,133004
169355,121960,99310
227815,111030,51780
319225,37600,33800
134681,241572,14372
92465,124140,174020
88270,164720,137635
390625,0,0
104975,111500,174150
148253,88364,154008
111904,48554,230167
87635,70585,232405
42500,20000,328125
252715,33150,104760
255305,123710,11610
132354,147600,110671
135325,24300,231000
222550,75200,92875
159175,103950,127500
259125,82875,48625
262775,96600,31250
215625,47250,127750
168465,184220,37940
81207,183484,125934
328826,49286,12513
264050,55400,71175
390625,0,0
206250,95625,88750
276575,53250,60800
265500,57150,67975
39300,7500,343825
100005,116990,173630
96125,273250,21250
288100,45900,56625
109760,99230,181635
260625,126250,3750
265587,68694,56344
152700,109510,128415
295459,61708,33458
143375,154650,92600
188315,111830,90480
114960,109385,166280
76227,284274,30124
155675,107350,127600
383125,7500,0
130625,199775,60225
213275,112400,64950
144254,89048,157323
141955,183910,64760
223745,110390,56490
99693,209256,81676
169325,145400,75900
190141,100292,100192
124430,141505,124690
86875,31750,272000
212500,103125,75000
209525,87150,93950
73225,262875,54525
145814,106545,138266
116781,219231,54613
226875,145000,18750
146425,80250,163950
231375,65250,94000
338800,21925,29900
156245,136055,98325
170000,54350,166275
197185,87120,106320
244025,21125,125475
105950,81600,203075
193750,27500,169375
193350,90725,106550
333000,27600,30025
310645,35340,44640
97972,225831,66822
160100,189275,41250
182625,112075,95925
79645,195740,115240
251500,74350,64775
283400,60300,46925
87280,60705,242640
358125,22500,10000
116575,209220,64830
78525,112750,199350
172450,159225,58950
149650,182900,58075
125805,100030,164790
95692,53629,241304
229346,68502,92777
113542,60413,216670
316275,45350,29000
128100,95050,167475
144025,84550,162050
115000,268250,7375
240625,107675,42325
390625,0,0
68521,218126,103978
63893,99707,227025
188769,101881,99975
78765,152935,158925
120167,152366,118092
266600,50000,74025
167196,97795,125634
268850,38575,83200
253375,65650,71600
100765,135925,153935
130036,104796,155793
258229,46623,85773
114075,47550,229000
200293,59216,131116
200000,96250,94375
108000,145125,137500
217725,76000,96900
127848,227001,35776
121925,186260,82440
91570,165345,133710
254375,73625,62625
96950,162875,130800
195850,93880,100895
246375,0,144250
85975,140325,164325
244825,46050,99750
280745,57041,52839
152083,103032,135510
219285,71285,100055
221000,70500,99125
112817,223766,54042
182225,68100,140300
212600,93675,84350
130175,87100,173350
264060,56080,70485
141702,115673,133250
121200,150525,118900
238625,82250,69750
138971,143778,107876
155950,147225,87450
90175,256000,44450
200275,63000,127350
45105,103022,242498
120405,104570,165650
168650,104150,117825
299012,58601,33012
206020,99840,84765
169138,139999,81488
270418,36639,83568
152875,207750,30000
357325,7650,25650
277292,66804,46529
287565,46530,56530
390625,0,0
160151,132738,97736
92450,143650,154525
308618,52815,29192
140350,117050,133225
184625,114375,91625
276160,82320,32145
267235,27420,95970
114590,148230,127805
324025,15600,51000
265510,106205,18910
301664,15143,73818
84451,46728,259446
308783,43596,38246
274650,24150,91825
147500,113125,130000
233278,23244,134103
120495,183190,86940
282975,62750,44900
142500,121250,126875
267200,48265,75160
103400,259550,27675
334125,17500,39000
187925,168500,34200
96439,219522,74664
168725,70525,151375
220904,85423,84298
333575,15050,42000
70375,121525,198725
291500,69250,29875
222915,88980,78730
207000,81100,102525
50597,303481,36547
280725,104400,5500
239850,93325,57450
187500,180625,22500
125000,79000,186625
202575,141000,47050
159369,176528,54728
175720,150165,64740
304150,39625,46850
153971,134376,102278
140375,138300,111950
110800,240025,39800
134750,95000,160875
274901,57042,58682
390625,0,0
238825,90800,61000
202985,111895,75745
128550,150650,111425
114860,171505,104260
163495,214730,12400
162500,154125,74000
337000,25650,27975
115736,67764,207125
88086,211253,91286
200015,112130,78480
115915,172530,102180
125425,196400,68800
363875,11750,15000
149950,131250,109425
167781,168535,54309
106875,93750,190000
159895,119690,111040
116097,221881,52647
163475,153600,73550
59375,136850,194400
351250,15000,24375
91220,112165,187240
379375,0,11250
141449,201592,47584
204001,142637,43987
148970,108560,133095
170247,80600,139778
361050,19950,9625
99375,140125,151125
275000,65625,50000
63663,51193,275769
170625,151250,68750
61035,151715,177875
189375,178750,22500
69375,29175,292075
71250,242975,76400
246500,75425,68700
108982,78540,203103
123461,84068,183096
91985,107935,190705
169995,86940,133690
113079,160762,116784
293075,3800,93750
190335,97650,102640
211250,52750,126625
266875,22325,101425
134125,63000,193500
218850,148575,23200
330525,60100,0
139480,85705,165440
181750,83725,125150
356875,8750,25000
28125,230500,132000
130050,123225,137350
120736,45011,224878
224610,119185,46830
159775,142500,88350
375150,2025,13450
179203,167742,43680
156853,137036,96736
258750,56550,75325
223050,80165,87410
249075,28600,112950
88675,280350,21600
246250,13125,131250
141017,81242,168366
258750,119275,12600
216761,86782,87082
177917,167854,44854
208025,118050,64550
70250,253500,66875
45000,40950,304675
240665,63210,86750
179710,79095,131820
120870,61695,208060
305975,48500,36150
132350,56660,201615
157200,115420,118005
113425,264075,13125
61400,54825,274400
291725,67000,31900
97625,170850,122150
192200,105600,92825
184750,111400,94475
241250,129375,20000
107375,191420,91830
103075,59850,227700
177211,81932,131482
212500,27425,150700
185000,135625,70000
192427,100392,97806
174165,86240,130220
285872,52164,52589
168825,154000,67800
103125,211500,76000
194566,85092,110967
135610,61035,193980
145225,111750,133650
121070,123205,146350
95550,105700,189375
173825,80000,136800
267751,52776,70098
264625,59250,66750
265100,54350,71175
150405,132810,107410
265875,102250,22500
104375,242500,43750
237525,46800,106300
146539,99932,144154
161619,126480,102526
165975,131450,93200
254750,84250,51625
158007,81548,151070
180505,149460,60660
195760,158595,36270
187500,109375,93750
196425,175000,19200
108222,187316,95087
125614,124832,140179
105975,207425,77225
77846,107966,204813
222603,27436,140586
228388,50923,111314
21750,2875,366000
142195,112495,135935
165267,171227,54131
107441,171342,111842
331873,14904,43848
294325,29800,66500
53774,281427,55424
309125,48900,32600
254050,42525,94050
213075,38750,138800
245650,79150,65825
123125,96900,170600
139150,111410,140065
169900,115850,104875
285531,65322,39772
259950,62050,68625
251075,31750,107800
182553,67636,140436
224200,72925,93500
225074,55724,109827
189875,113000,87750
207905,62810,119910
380625,4375,5625
238025,57500,95100
135841,135648,119136
229273,72776,88576
131400,75100,184125
154120,107635,128870
264825,41650,84150
148750,52500,189375
150851,131456,108318
390625,0,0
94125,157100,139400
144397,47755,198473
192600,82225,115800
171977,70528,148120
245430,82660,62535
110995,88930,190700
168501,119236,102888
213125,26250,151250
343750,33750,13125
84275,192809,113541
116034,64020,210571
186893,81960,121772
227225,125950,37450
127975,155350,107300
121950,189450,79225
131108,153218,106299
65325,247825,77475
148378,127478,114769
104917,231702,54006
115653,119248,155724
125500,117650,147475
216575,97720,76330
116250,144375,130000
155928,113522,121175
377250,5575,7800
70625,315500,4500
191569,132578,66478
310245,47440,32940
203902,107396,79327
169079,187292,34254
145760,126000,118865
59710,261780,69135
156475,52650,181500
207430,96960,86235
128717,60982,200926
238684,117912,34029
180325,70575,139725
161500,151250,77875
94625,137300,158700
166625,132850,91150
168179,171094,51352
190625,190000,10000
41800,337200,11625
242475,32850,115300
212050,143450,35125
390625,0,0
375000,2500,13125
223875,148750,18000
247700,97650,45275
136465,122880,131280
68125,218375,104125
138150,108375,144100
155434,80031,155160
260400,81475,48750
178264,132018,80343
192245,119460,78920
53125,153000,184500
119631,91178,179816
380375,5000,5250
93730,211765,85130
215000,158125,17500
329586,38232,22807
23105,14680,352840
139473,101617,149535
172654,141642,76329
187598,99865,103162
92475,137950,160200
350225,35400,5000
178415,92086,120124
110525,107150,172950
191200,110425,89000
138025,41500,211100
85800,108250,196575
210100,174225,6300
150150,150175,90300
186150,81825,122650
308050,49875,32700
216750,61875,112000
45980,260365,84280
79125,108150,203350
186350,88980,115295
193605,132435,64585
316550,54300,19775
242175,36750,111700
239175,99325,52125
264194,21303,105128
143125,103425,144075
129257,152384,108984
212649,100232,77744
155950,134250,100425
193225,132895,64505
205150,94537,90938
118940,34995,236690
268925,53750,67950
143216,132900,114509
267908,87121,35596
255125,88500,47000
286858,54518,49249
210225,89650,90750
135325,133350,121950
227755,110280,52590
140200,133580,116845
221807,31025,137793
63400,197425,129800
179930,97660,113035
115150,106450,169025
245350,63825,81450
178625,9350,202650
180000,91750,118875
281250,83125,26250
143735,123520,123370
269435,41470,79720
244875,70450,75300
154837,161076,74712
169522,86976,134127
119075,126550,145000
307859,41408,41358
184380,118355,87890
148182,110336,132107
116250,218000,56375
273750,25625,91250
238750,51875,100000
224375,77900,88350
200208,72646,117771
308250,0,82375
101267,182627,106731
127065,39580,223980
114025,126000,150600
233750,111050,45825
375000,15625,0
137470,152840,100315
264852,89299,36474
219667,42648,128310
187130,166960,36535
165400,60800,164425
255090,86380,49155
245790,62872,81963
271331,60176,59118
179950,119375,91300
212979,57673,119973
242971,109772,37882
95000,11100,284525
154600,92625,143400
164325,152350,73950
184565,91380,114680
42394,119244,228987
157375,44850,188400
98700,97275,194650
136250,134100,120275
161068,28139,201418
80350,132700,177575
160525,195350,34750
305400,60700,24525
180625,80625,129375
64175,46825,279625
103983,248596,38046
201000,85675,103950
204706,122697,63222
91884,83536,215205
107756,93922,188947
122624,139414,128587
378125,7500,5000
39150,45600,305875
266875,0,123750
156400,169025,65200
53871,50152,286602
134700,148625,107300
314150,32725,43750
141984,122708,125933
172375,100125,118125
262240,60630,67755
101550,221975,67100
258225,82000,50400
116839,125213,148573
119375,146125,125125
278925,83450,28250
72412,81144,237069
153517,120620,116488
68300,207625,114700
99325,167850,123450
195000,104675,90950
102575,124250,163800
119375,152825,118425
207230,117215,66180
141850,203775,45000
112600,73125,204900
101137,165169,124319
151729,103548,135348
328964,47268,14393
239649,59795,91181
293540,72805,24280
156025,74250,160350
205495,134890,50240
299975,39050,51600
82181,112465,195979
225000,112875,52750
161850,83550,145225
246031,46672,97922
250725,90475,49425
149909,59748,180968
228988,77606,84031
360625,30000,0
158645,70390,161590
316500,42875,31250
265325,69900,55400
96071,37898,256656
150519,80428,159678
251080,79485,60060
257617,104016,28992
381025,3900,5700
230875,71250,88500
105629,99868,185128
270625,76300,43700
230660,47820,112145
115320,126710,148595
151991,97992,140642
259265,48280,83080
175310,173570,41745
159975,182081,48569
131725,248700,10200
198125,122500,70000
147383,109096,134146
197837,53644,139144
205275,129675,55675
91113,158450,141062
343750,46875,0
237322,54011,99292
185025,130800,74800
322331,33097,35197
197192,91991,101442
187350,96500,106775
175375,57750,157500
192593,132841,65191
309875,64250,16500
121011,88732,180882
337750,35175,17700
299800,19500,71325
279875,28250,82500
200694,75378,114553
193551,91090,105984
111475,107500,171650
248154,72723,69748
178275,64800,147550
148795,135490,106340
205005,90650,94970
213125,26250,151250
390625,0,0
249850,0,140775
176700,35175,178750
373025,15000,2600
383125,7500,0
345060,33280,12285
351016,22986,16623
265829,48998,75798
43125,17500,330000
66450,147837,176338
177000,77125,136500
377975,6325,6325
196250,67600,126775
236125,79250,75250
284500,67375,38750
131734,116559,142332
206825,89450,94350
186198,107798,96629
104500,143030,143095
282961,64632,43032
187550,115375,87700
170000,80000,140625
151450,112128,127047
143900,123117,123608
179798,143676,67151
217099,99288,74238
132120,93745,164760
148109,156891,85625
87089,211587,91949
308050,11450,71125
129175,137575,123875
278500,30500,81625
117500,32225,240900
197915,67980,124730
332201,35912,22512
203393,62212,125020
261457,35634,93534
291615,47930,51080
126277,176937,87411
132135,183120,75370
234375,126000,30250
169405,139480,81740
135775,140250,114600
113320,205615,71690
125574,186255,78796
258825,123400,8400
232460,67445,90720
162551,175572,52502
139065,89440,162120
293750,71875,25000
93050,171950,125625
151577,88442,150606
148168,143774,98683
317500,49875,23250
98375,153000,139250
104500,51000,235125
254417,65154,71054
170125,52500,168000
218975,123950,47700
194375,90000,106250
261538,45466,83621
93750,296875,0
142150,122100,126375
328125,0,62500
98025,190000,102600
263857,70584,56184
83925,69900,236800
149300,146125,95200
114335,148560,127730
101125,104250,185250
296875,3000,90750
111219,111083,168323
133306,159102,98217
140652,95497,154476
197600,81600,111425
210000,18750,161875
118440,204643,67542
119337,54906,216382
330880,28193,31552
112300,128325,150000
133900,139000,117725
122293,133609,134723
179774,53647,157204
103676,128080,158869
308275,68400,13950
229286,32122,129217
154450,142575,93600
184125,108500,98000
104350,37350,248925
228150,85425,77050
346250,14375,30000
18700,364125,7800
316970,35035,38620
216946,33452,140227
183580,141510,65535
205550,156650,28425
110699,202687,77239
171283,124907,94435
111076,131059,148490
349500,35425,5700
105625,144375,140625
390625,0,0
167250,65875,157500
131200,114500,144925
122250,13750,254625
75850,131140,183635
282150,50875,57600
130800,151500,108325
190391,86892,113342
238700,118875,33050
130375,167000,93250
89034,183807,117784
223375,40125,127125
219350,124725,46550
295900,37800,56925
296875,0,93750
169225,75175,146225
390625,0,0
251325,14750,124550
232750,113400,44475
267750,104025,18850
344825,31900,13900
257611,73632,59382
390625,0,0
141875,134750,114000
79275,62950,248400
78800,17825,294000
201000,114500,75125
107350,85875,197400
231820,99765,59040
147395,127920,115310
6025,12775,371825
68541,133294,188790
52625,118275,219725
131650,108975,150000
226625,93625,70375
115650,148350,126625
94500,202275,93850
148602,114948,127075
138625,114300,137700
228325,149700,12600
358800,30575,1250
201000,51875,137750
168575,121525,100525
166850,112150,111625
154375,188125,48125
107445,204115,79065
390625,0,0
34375,151250,205000
212167,76854,101604
181700,47500,161425
209050,148050,33525
168922,37401,184302
140880,147640,102105
87750,204575,98300
310000,27500,53125
235025,77200,78400
85825,160950,143850
113745,102870,174010
29300,27525,333800
298525,56700,35400
162425,137000,91200
176650,105875,108100
95185,111555,183885
208679,95048,86898
71385,267680,51560
199918,117276,73431
193900,101425,95300
116225,134700,139700
208625,91225,90775
211250,144375,35000
147080,133300,110245
15625,297600,77400
119875,66950,203800
189850,87325,113450
210198,131044,49383
200950,75100,114575
163135,163020,64470
176275,62850,151500
120107,136955,133563
375625,15000,0
177755,146565,66305
178600,119475,92550
187450,84225,118950
194025,131965,64635
197377,91343,101905
178951,86476,125198
213745,106920,69960
283570,54864,52191
207691,83118,99816
153790,36156,200679
279645,29690,81290
146109,167462,77054
319550,30700,40375
140569,118622,131434
104000,69400,217225
112425,200700,77500
164800,173325,52500
234375,0,156250
217525,58675,114425
158125,161250,71250
312400,46725,31500
132412,165312,92901
141111,50532,198982
225174,112527,52924
183225,88700,118700
375275,10800,4550
188500,102725,99400
124375,82600,183650
314175,17000,59450
133807,89692,167126
163825,53730,173070
55675,11925,323025
91875,158025,140725
72513,66738,251374
150525,50175,189925
248875,98630,43120
234775,71525,84325
201750,106250,82625
155325,147750,87550
129625,130950,130050
98950,119475,172200
269925,70950,49750
148300,160100,82225
155125,149625,85875
225750,47750,117125
256319,98062,36244
210445,110115,70065
85350,74225,231050
228825,115550,46250
219811,81164,89650
47150,47100,296375
115200,79750,195675
162400,108450,119775
143725,156300,90600
285482,82284,22859
315310,52145,23170
208095,125790,56740
235050,130225,25350
118125,261250,11250
231125,66000,93500
136150,177825,76650
101050,31050,258525
161225,185300,44100
75848,82559,232218
360075,4200,26350
309685,27992,52948
274995,54740,60890
285260,59095,46270
151323,55201,184101
21460,284730,84435
188821,50052,151752
267425,61600,61600
241705,84090,64830
176941,141142,72542
203125,0,187500
227850,112775,50000
132275,197625,60725
149369,34878,206378
196561,104232,89832
95625,170000,125000
289050,39375,62200
214650,91225,84750
97290,221495,71840
77961,279876,32788
334288,45397,10940
323835,24870,41920
239875,93150,57600
264345,13215,113065
177126,102187,111312
302125,63000,25500
155691,103642,131292
117125,83000,190500
148447,161328,80850
275953,11736,102936
145650,138650,106325
178002,97377,115246
168750,190000,31875
158215,75340,157070
84824,232276,73525
161106,145367,84152
174735,126230,89660
144303,142203,104119
264375,62500,63750
265576,57987,67062
91632,62467,236526
202666,99667,88292
186050,110950,93625
286250,30000,74375
111897,185553,93175
199785,123970,66870
198753,101528,90344
144782,48742,197101
131104,131448,128073
193721,77146,119758
175000,75125,140500
303253,55861,31511
239375,0,151250
314355,22310,53960
138275,133500,118850
206440,55620,128565
197885,138340,54400
272250,3000,115375
91148,80712,218765
16250,13000,361375
232589,94118,63918
165625,100400,124600
139058,177658,73909
218250,62675,109700
228800,57275,104550
170042,138524,82059
121625,78500,190500
185600,52950,152075
381700,6000,2925
287250,23375,80000
171875,156250,62500
144250,94025,152350
150525,106200,133900
203125,187500,0
109637,105494,175494
273625,94500,22500
327901,53412,9312
179750,74500,136375
252475,86700,51450
157569,113194,119862
201225,110750,78650
202832,127936,59857
15625,371250,3750
106625,89450,194550
143400,106075,141150
203970,107115,79540
125025,195300,70300
267162,56937,66526
169800,96875,123950
69225,139000,182400
138205,58265,194155
274000,29150,87475
172500,136675,81450
230600,82500,77525
158770,108195,123660
252920,72865,64840
325375,35250,30000
305475,40375,44775
211275,80525,98825
321625,15300,53700
200000,97500,93125
171750,85875,133000
136670,131415,122540
111398,222276,56951
211822,82164,96639
175000,37500,178125
207962,54805,127858
180899,93888,115838
127350,72600,190675
111875,200350,78400
193630,132810,64185
177001,113122,100502
152875,135950,101800
307108,57296,26221
161179,109348,120098
173725,103500,113400
179331,115272,96022
241248,64682,84695
123462,93605,173558
224425,73375,92825
232950,94275,63400
289993,50316,50316
177000,75300,138325
201651,105640,83334
291900,28225,70500
87525,34050,269050
176200,81375,133050
179615,193130,17880
285455,64035,41135
116290,151200,123135
218073,71826,100726
101450,167550,121625
165425,123311,101889
285693,10666,94266
169325,136550,84750
193270,93615,103740
311000,8000,71625
260070,77231,53324
172430,58795,159400
153125,81250,156250
192075,114500,84050
273465,53080,64080
124287,131501,134837
258950,64625,67050
87500,300000,3125
215000,17500,158125
233825,61100,95700
199545,151740,39340
94835,202370,93420
152518,114666,123441
171525,97500,121600
303350,45025,42250
121250,150625,118750
139175,113725,137725
118375,164650,107600
257685,81070,51870
173500,60500,156625
173225,128100,89300
244928,91967,53730
90625,178600,121400
172506,130472,87647
163554,27323,199748
175555,129255,85815
293590,53355,43680
200883,77096,112646
281150,46875,62600
200703,124524,65398
0,152200,238425
123125,131150,136350
148664,165497,76464
235830,65650,89145
249680,70565,70380
119000,79725,191900
95775,162150,132700
175000,37500,178125
249325,91500,49800
171433,108546,110646
276575,114050,0
274480,56395,59750
322500,18625,49500
168095,118986,103544
64275,292300,34050
99025,276600,15000
204032,86807,99786
311875,45000,33750
221650,60600,108375
197910,90451,102264
345800,14600,30225
303325,84150,3150
83240,140850,166535
78500,57750,254375
193340,187680,9605
178075,77000,135550
97975,215275,77375
202310,51145,137170
117625,100300,172700
75050,135675,179900
120896,140385,129344
108750,237075,44800
173300,59000,158325
137515,221355,31755
196091,77054,117480
219990,23790,146845
170475,99150,121000
147350,74975,168300
214648,69747,106230
187175,106175,97275
249000,43750,97875
46781,204447,139397
278421,49196,63008
335050,35875,19700
304834,9867,75924
154075,204750,31800
227829,72198,90598
356475,28525,5625
177400,62475,150750
320875,49500,20250
121225,262200,7200
134525,166500,89600
350625,20875,19125
261760,36720,92145
238290,80205,72130
294033,54096,42496
64600,248300,77725
217525,58500,114600
133925,20400,236300
330848,32026,27751
285575,50350,54700
113375,188300,88950
130975,147150,112500
222300,66925,101400
194175,176150,20300
250875,129675,10075
215500,63750,111375
150456,148413,91756
233681,145472,11472
102500,193375,94750
238475,82850,69300
166675,41325,182625
108325,140050,142250
219550,69600,101475
