T1,T2,T3
0.298496,0.231744,0.46976
0.467264,0.176,0.356736
0.320704,0.211968,0.467328
0.44,0.232064,0.327936
0.43297024,0.15810048,0.40892928
0.685568,0.191616,0.122816
0.17026816,0.71565824,0.1140736
0.22421248,0.49419776,0.28158976
0.280512,0.641152,0.078336
0.70934272,0.18392064,0.10673664
0.48224,0.2816,0.23616
0.85536,0.096,0.04864
0.57173248,0.18672128,0.24154624
0.45764608,0.36607744,0.17627648
0.25950208,0.53016576,0.21033216
0.09525504,0.45857792,0.44616704
0.572288,0.02176,0.405952
0.85947136,0.06089728,0.07963136
0.110592,0.234368,0.65504
0.699712,0.091008,0.20928
0.69664,0.14144,0.16192
0.4204544,0.264128,0.3154176
0.39689472,0.27842048,0.3246848
0.3072,0.203392,0.489408
0.358912,0.190144,0.450944
0.205184,0.504576,0.29024
0.374592,0.344896,0.280512
0.949312,0.038016,0.012672
0.447872,0.2736,0.278528
0.369792,0.4896,0.140608
0.264192,0.536896,0.198912
0.3486336,0.2893696,0.3619968
0.63820288,0.17542656,0.18637056
0.3072,0.27424,0.41856
0.67519232,0.27510784,0.04969984
0.3549184,0.371072,0.2740096
0.4688,0.214848,0.316352
0.452544,0.232128,0.315328
0.3312,0.41408,0.25472
0.38592,0.0,0.61408
0.738112,0.079168,0.18272
0.370688,0.034816,0.594496
0.6598272,0.2000384,0.1401344
0.48123392,0.25765888,0.2611072
0.31299584,0.203328,0.48367616
0.340032,0.288128,0.37184
0.7744,0.0848,0.1408
0.423808,0.311616,0.264576
0.233152,0.466112,0.300736
0.3510528,0.306368,0.3425792
0.634752,0.248768,0.11648
0.57222912,0.22683136,0.20093952
0.20955648,0.55219456,0.23824896
0.924992,0.021504,0.053504
0.63648,0.19456,0.16896
0.514176,0.189312,0.296512
0.4896,0.163584,0.346816
0.3452416,0.34449152,0.31026688
0.7917696,0.1769472,0.0312832
0.4073472,0.3793024,0.2133504
0.304448,0.347456,0.348096
0.38688,0.31872,0.2944
0.64080384,0.16384768,0.19534848
0.776,0.1568,0.0672
0.6,0.2496,0.1504
0.41759488,0.41091072,0.1714944
0.2564224,0.6016512,0.1419264
0.24569856,0.27386368,0.48043776
0.20795904,0.3006976,0.49134336
0.29788928,0.37188096,0.33022976
0.43968,0.2192,0.34112
0.84628224,0.06584832,0.08786944
0.564928,0.225792,0.20928
0.534976,0.2400256,0.2249984
0.3048064,0.1606144,0.5345792
0.495552,0.316288,0.18816
0.4336384,0.2697728,0.2965888
0.472256,0.251456,0.276288
0.411968,0.274944,0.313088
0.766336,0.182144,0.05152
0.482048,0.207872,0.31008
