0,1,2
337550,45700,7375
334175,32950,23500
99575,103425,187625
155107,161246,74272
97750,245000,47875
140625,250000,0
117300,54750,218575
265625,121400,3600
270500,102625,17500
179175,19150,192300
131735,175220,83670
215000,17500,158125
308400,20800,61425
182250,128875,79500
306825,29300,54500
177643,131173,81809
110000,50625,230000
355425,4200,31000
265625,55000,70000
80525,197425,112675
104575,246675,39375
68980,309341,12304
126160,190620,73845
68350,99250,223025
266825,82050,41750
75625,138500,176500
208125,105210,77290
161075,86200,143350
195100,19850,175675
54950,154250,181425
209600,120200,60825
78838,98588,213199
256875,79200,54550
105375,188500,96750
113951,115808,160866
167750,96625,126250
319000,45625,26000
75100,60075,255450
238800,143700,8125
390625,0,0
164575,65700,160350
206769,45824,138032
182655,30960,177010
154575,152250,83800
132287,90184,168154
310650,0,79975
111500,148425,130700
97725,21150,271750
251169,84628,54828
276598,28323,85704
148873,208154,33598
311875,78750,0
280750,42750,67125
345850,14375,30400
301702,68049,20874
338750,38125,13750
238125,96250,56250
179569,97728,113328
155325,170400,64900
95575,254250,40800
390625,0,0
183250,22650,184725
342475,27375,20775
186700,93200,110725
137218,127311,126096
325415,22380,42830
244875,63075,82675
207500,89375,93750
200968,175541,14116
185005,142074,63546
264959,60008,65658
117800,112225,160600
58750,302850,29025
214735,59220,116670
198000,92875,99750
252150,72475,66000
144625,134800,111200
304825,51000,34800
184155,114238,92232
126700,45050,218875
260775,10350,119500
92325,180000,118300
189506,122083,79036
183475,131550,75600
138075,127525,125025
265955,50960,73710
119550,88550,182525
203850,68600,118175
183525,59400,147700
314035,28128,48462
204125,25500,161000
240675,148150,1800
64150,156775,169700
229375,44100,117150
96000,102000,192625
106122,150570,133933
390625,0,0
125000,178750,86875
136099,143163,111363
194975,70075,125575
388750,0,1875
178055,67260,145310
219326,64198,107101
202025,67650,120950
302798,39801,48026
179760,153005,57860
287050,64575,39000
115715,110330,164580
111225,109450,169950
151279,87516,151830
202717,94704,93204
135045,69510,186070
45289,43826,301510
390625,0,0
181550,81501,127574
149750,115000,125875
235950,117500,37175
152150,187000,51475
198426,86630,105569
55000,326425,9200
73962,181476,135187
254585,17020,119020
230650,81875,78100
117895,152740,119990
223625,83500,83500
213350,110150,67125
146944,110532,133149
126625,187000,77000
156250,88500,145875
221400,48850,120375
214825,111525,64275
323645,12440,54540
209575,100550,80500
140436,144286,105903
296142,24579,69904
384375,3750,2500
286878,65463,38284
167245,20840,202540
153600,57000,180025
208450,109375,72800
255775,55100,79750
118687,151370,120568
204066,92217,94342
169993,101064,119568
206250,148750,35625
81025,117900,191700
204925,63980,121720
120415,173920,96290
161490,82910,146225
261700,103900,25025
189489,122568,78568
116450,157320,116855
169175,187200,34250
115493,188340,86792
129392,193441,67792
307750,30000,52875
83049,28338,279238
237997,78316,74312
248600,58625,83400
110100,190525,90000
131986,176890,81749
242375,111050,37200
140509,134610,115506
159570,140225,90830
325000,65625,0
348800,36225,5600
82931,150338,157356
71675,137550,181400
272475,15000,103150
262375,63575,64675
177775,120475,92375
170400,134875,85350
232771,108052,49802
184475,57500,148650
264875,61775,63975
200625,113500,76500
70400,245075,75150
283750,56250,50625
102825,180325,107475
178818,131754,80053
248250,57375,85000
212750,54915,122960
110825,141250,138550
234825,79400,76400
111950,149475,129200
164447,123920,102258
113697,119784,157144
114368,147018,129239
284675,38500,67450
157998,92673,139954
230350,78725,81550
95425,242650,52550
37050,48750,304825
288973,31200,70452
221000,82125,87500
251475,66600,72550
204056,77356,109213
307450,25450,57725
263000,78250,49375
356200,15000,19425
185709,98032,106884
72526,88600,229499
147070,90770,152785
374125,7500,9000
249925,54400,86300
80025,204600,106000
344950,45075,600
216233,10046,164346
146871,102691,141063
150730,90260,149635
144200,204450,41975
212158,80928,97539
198125,75625,116875
72250,160250,158125
141430,143795,105400
120875,210500,59250
244131,45872,100622
266195,51990,72440
165750,114125,110750
253625,68500,68500
142805,120800,127020
245575,121300,23750
349375,0,41250
242700,82900,65025
242475,72575,75575
167125,129750,93750
151300,149925,89400
269875,88875,31875
71205,128055,191365
130680,143610,116335
137245,198960,54420
224375,147500,18750
200240,115980,74405
196767,88304,105554
216454,94373,79798
148202,138843,103580
166875,109375,114375
145125,141250,104250
155425,169250,65950
390625,0,0
228400,103400,58825
129035,110083,151507
70575,23050,297000
239876,85151,65598
163750,148425,78450
223750,66750,100125
346250,14375,30000
143760,132245,114620
237275,117750,35600
214535,90875,85215
87875,276500,26250
133875,141250,115500
138250,99250,153125
163651,52820,174154
142945,110615,137065
46217,304113,40295
93770,226810,70045
118520,198830,73275
163589,103702,123334
107817,50429,232379
228141,51418,111066
243750,75000,71875
257993,89416,43216
95265,180030,115330
257625,58950,74050
111325,50300,229000
187350,147575,55700
147250,215275,28100
40572,207654,142399
159500,110625,120500
99700,92325,198600
139206,146927,104492
305200,42825,42600
190762,28651,171212
176150,148100,66375
144075,132750,113800
152375,164375,73875
154000,147000,89625
330625,18000,42000
151479,83144,156002
297711,50582,42332
280075,37950,72600
131798,105870,152957
69285,188675,132665
245625,72700,72300
99550,225275,65800
121750,153250,115625
247400,41250,101975
142860,105145,142620
127978,112831,149816
274150,25425,91050
193782,102717,94126
72286,270051,48288
231675,66800,92150
142340,107280,141005
252056,84899,53670
140201,92251,158173
150575,97200,142850
108250,101475,180900
118950,75000,196675
220231,105230,65164
191600,121150,77875
159375,0,231250
54355,45030,291240
36174,133686,220765
173901,81862,134862
223020,87065,80540
98170,163985,128470
198352,115599,76674
325050,29925,35650
167227,129109,94289
320425,49100,21100
90825,162400,137400
165084,75482,150059
143700,161150,85775
141625,94850,154150
270382,57751,62492
148125,162125,80375
224775,75500,90350
175889,104342,110394
93125,71500,226000
81389,64771,244465
228689,69740,92196
182400,70475,137750
238462,100644,51519
94800,183325,112500
138625,144000,108000
208800,88775,93050
309150,33550,47925
63909,262572,64144
132650,117425,140550
109285,113190,168150
96773,162226,131626
296250,52750,41625
172865,164020,53740
143825,152525,94275
263575,24150,102900
223385,107870,59370
135095,225835,29695
160695,93440,136490
125795,97120,167710
90150,235525,64950
149292,175379,65954
92000,150000,148625
266776,21312,102537
264950,78125,47550
239473,64426,86726
191125,105000,94500
346100,12475,32050
149050,126450,115125
94888,121204,174533
318535,33370,38720
88656,244972,56997
168500,107675,114450
325025,22575,43025
310000,35625,45000
128125,199750,62750
300700,42900,47025
244000,95350,51275
127325,242675,20625
142175,93950,154500
157989,151008,81628
322825,26400,41400
150430,151705,88490
231250,159375,0
239638,100481,50506
199500,32625,158500
134526,173453,82646
176075,115950,98600
158960,104320,127345
101675,177600,111350
199600,140025,51000
139000,97875,153750
254375,62975,73275
144250,63250,183125
227375,43750,119500
266025,88900,35700
257292,37954,95379
202892,77841,109892
252125,13600,124900
319450,62250,8925
117875,115500,157250
194204,71598,124823
196825,114225,79575
164860,96800,128965
273800,61150,55675
219579,67423,103623
163425,105875,121325
241044,96904,52677
350175,27500,12950
115375,179900,95350
177986,118662,93977
248800,43875,97950
51008,221408,118209
173410,82270,134945
282495,54540,53590
220515,27280,142830
244800,55275,90550
203125,177500,10000
284938,45381,60306
174049,202038,14538
311750,20625,58250
380025,4450,6150
169965,164980,55680
190195,98790,101640
108475,76900,205250
139950,123750,126925
262500,55250,72875
220651,76682,93292
128350,13275,249000
114746,102069,173810
171398,120112,99115
222019,111297,57309
86875,46500,257250
209375,96800,84450
344750,25025,20850
91875,46100,252650
179496,118633,92496
146125,102900,141600
93100,234875,62650
147425,178200,65000
91040,191645,107940
206237,56304,128084
134975,134125,121525
125449,170924,94252
219944,55503,115178
237275,20250,133100
115542,149701,125382
107193,196478,86954
283505,47810,59310
216660,129980,43985
178375,124000,88250
124375,49400,216850
208948,49738,131939
218942,55981,115702
83450,232200,74975
191325,108350,90950
182125,155225,53275
160750,184500,45375
168296,170579,51750
153985,194204,42436
112700,250400,27525
328800,18800,43025
171911,88757,129957
219875,98000,72750
152335,109270,129020
240625,121875,28125
221875,48750,120000
318025,17250,55350
316075,37725,36825
292473,59476,38676
299750,9375,81500
172063,133431,85131
234375,125000,31250
345749,12921,31955
323675,24650,42300
146250,162150,82225
187325,134750,68550
281845,27330,81450
318475,14250,57900
226617,46079,117929
283750,42375,64500
233100,67200,90325
168100,130400,92125
360625,15000,15000
126229,142341,122055
224825,94500,71300
195336,30711,164578
151695,91640,147290
154974,215736,19915
157700,124200,108725
318403,22077,50145
103525,139175,147925
220762,87266,82597
204625,110400,75600
278325,30650,81650
134525,179300,76800
61875,187500,141250
109256,124706,156663
175672,83622,131331
118125,123050,149450
103750,187125,99750
111794,131269,147562
191203,90002,109420
136855,78610,175160
325125,30420,35080
238390,49310,102925
375000,11425,4200
173125,66750,150750
164131,94245,132249
182105,118660,89860
172525,51050,167050
196482,68034,126109
136522,109987,144116
73125,26250,291250
178680,134360,77585
155550,141475,93600
65693,130226,194706
298675,22875,69075
180208,178455,31962
123825,83800,183000
168325,131250,91050
155475,113200,121950
52760,246135,91730
360725,18700,11200
223700,125225,41700
138250,183250,69125
215127,114274,61224
176913,96133,117579
150750,175750,64125
214425,70375,105825
213023,85176,92426
147888,162373,80364
122850,95400,172375
138250,215500,36875
158106,101997,130522
234600,97125,58900
120625,244000,26000
288450,73600,28575
162363,133336,94926
127750,75200,187675
260350,80850,49425
223883,81496,85246
329825,40350,20450
140625,71875,178125
255287,101339,33999
147640,87996,154989
173945,139845,76835
225325,87550,77750
247776,33229,109620
285000,70350,35275
144900,154025,91700
196250,89375,105000
124625,184400,81600
252375,29650,108600
85763,137780,167082
192500,88750,109375
249025,72525,69075
291625,30000,69000
155391,178252,56982
151375,99750,139500
232350,94000,64275
201930,87791,100904
180575,82450,127600
210960,74305,105360
121875,79375,189375
145587,56524,188514
300475,31450,58700
135808,176441,78376
85110,200200,105315
236780,78160,75685
88587,48904,253134
54500,141025,195100
303005,58160,29460
163251,142252,85122
284000,49875,56750
267375,53500,69750
155625,190000,45000
115625,75000,200000
134450,116925,139250
123575,89150,177900
139972,35946,214707
286875,63125,40625
177964,123159,89502
118900,62725,209000
129750,75625,185250
112550,186450,91625
257325,88450,44850
175351,143762,71512
111835,136035,142755
220685,35670,134270
247075,59250,84300
272810,71495,46320
227820,112165,50640
152431,83872,154322
250000,123125,17500
265625,94200,30800
147890,120305,122430
286100,16000,88525
291771,70908,27946
172773,109023,108829
165625,85250,139750
301275,37050,52300
136600,175250,78775
198125,67500,125000
100675,261550,28400
163875,84550,142200
200625,89550,100450
151893,141316,97416
131150,15525,243950
133425,164400,92800
174776,105362,110487
228825,84450,77350
143640,148505,98480
196477,95999,98149
274375,75000,41250
285175,69200,36250
262125,100375,28125
179500,80250,130875
271041,79992,39592
285250,40375,65000
220250,89850,80525
168750,64000,157875
264375,70000,56250
90775,97400,202450
252300,86100,52225
178500,198375,13750
53025,78050,259550
100184,137792,152649
281964,100943,7718
23880,83615,283130
79075,115250,196300
261875,97000,31750
245750,60500,84375
285625,58800,46200
112690,158748,119187
198650,108450,83525
157225,153800,79600
145125,143425,102075
185922,78693,126010
206875,69275,114475
172308,102604,115713
209900,63025,117700
271601,67488,51536
175375,127125,88125
151885,96575,142165
113250,230775,46600
168650,150550,71425
223450,86625,80550
79250,208725,102650
236325,78075,76225
213663,87506,89456
127250,104600,158775
76115,146454,168056
223612,96426,70587
154250,118625,117750
106125,54800,229700
307217,60854,22554
288325,92400,9900
164325,187700,38600
178308,112662,99655
144770,83790,162065
151379,102116,137130
166925,69000,154700
103600,149175,137850
323600,0,67025
183900,114900,91825
263825,39450,87350
109494,28796,252335
86255,45095,259275
136821,144508,109296
80750,279375,30500
163125,168150,59350
28050,210725,151850
161549,114880,114196
102881,149052,138692
273000,53625,64000
146075,93450,151100
174612,102744,113269
203345,46740,140540
144050,220125,26450
175499,141970,73156
375625,0,15000
97582,253917,39126
336475,52500,1650
277020,62965,50640
192824,112613,85188
161200,58875,170550
314525,30250,45850
259060,62520,69045
154835,142710,93080
326000,59375,5250
156155,110460,124010
124550,104000,162075
203750,45800,141075
204751,88935,96939
180625,81550,128450
130250,170825,89550
161900,141675,87050
203050,87750,99825
123650,134600,132375
228675,115075,46875
316250,30050,44325
222325,115650,52650
328125,0,62500
85457,149184,155984
139829,167544,83252
163365,117780,109480
201700,158800,30125
153825,167900,68900
122319,155850,112456
185152,70251,135222
286725,69000,34900
129949,160206,100470
149650,71225,169750
118844,83624,188157
366525,13200,10900
73925,308200,8500
185492,114624,90509
213150,93075,84400
101566,149211,139848
179329,185448,25848
141815,201122,47688
51375,333625,5625
177635,135370,77620
88175,127250,175200
149912,40713,200000
215800,66600,108225
162900,124300,103425
167433,57384,165808
73625,151119,165881
102277,101341,187007
223369,96214,71042
137586,96238,156801
165177,66174,159274
222285,77388,90952
228930,54580,107115
143875,145150,101600
77855,187912,124858
307575,57550,25500
143500,127875,119250
153554,88347,148724
183025,124800,82800
266975,65150,58500
116875,50625,223125
104800,114325,171500
189975,149400,51250
115320,189210,86095
160800,21200,208625
204825,90350,95450
138051,112297,140277
280125,15525,94975
217630,78155,94840
180435,89420,120770
111523,61045,218057
160185,103110,127330
282049,85738,22838
204025,100800,85800
157375,65750,167500
352275,30300,8050
364975,18550,7100
184625,98750,107250
359375,30000,1250
153046,105971,131608
147980,155340,87305
201375,104000,85250
208475,94850,87300
122451,178461,89713
246469,102828,41328
170300,180400,39925
245860,94945,49820
290500,48375,51750
141725,36050,212850
185625,135000,70000
311650,39450,39525
100700,208050,81875
103975,152825,133825
341525,16900,32200
55455,83455,251715
290625,25000,75000
257750,67875,65000
366675,17400,6550
160694,117017,112914
284575,31250,74800
117920,177740,94965
270375,68250,52000
233965,118005,38655
120010,114925,155690
163065,100790,126770
128858,171809,89958
105251,150218,135156
61875,320000,8750
242925,63700,84000
139075,85600,165950
235985,73330,81310
156412,163486,70727
152290,150995,87340
106153,166236,118236
284625,20000,86000
347050,450,43125
204125,42750,143750
188225,96900,105500
298375,85500,6750
84727,258881,47017
320875,35500,34250
335200,11925,43500
191025,109500,90100
256345,59557,74723
117245,196080,77300
166613,99553,124459
152475,40950,197200
160175,22300,208150
170491,115942,104192
281700,51425,57500
133162,192062,65401
261303,104040,25282
341696,26752,22177
146900,67500,176225
172625,163775,54225
149785,143460,97380
207350,93400,89875
131375,42125,217125
296345,33990,60290
113200,132325,145100
368750,13125,8750
311244,62003,17378
168750,78375,143500
141808,137853,110964
101200,253175,36250
189545,191940,9140
292750,41000,56875
122800,135450,132375
78725,289300,22600
218750,0,171875
205436,116253,68936
289625,101000,0
184828,47049,158748
306112,13572,70941
73377,226424,90824
218781,80972,90872
259125,69400,62100
341250,11875,37500
264992,27792,97841
142500,184375,63750
281350,46125,63150
178605,39160,172860
96151,237297,57177
189083,113875,87667
132500,122750,135375
249855,72185,68585
343750,30750,16125
117700,73900,199025
129728,139782,121115
134555,201360,54710
295125,67800,27700
187355,83610,119660
272400,68400,49825
190043,173866,26716
115000,65625,210000
193885,111380,85360
131181,99002,160442
96483,68626,225516
77800,225800,87025
198637,127572,64416
221461,71778,97386
327950,62675,0
140323,161486,88816
160625,160650,69350
200930,139090,50605
257600,64275,68750
178285,106714,105626
190625,34755,165245
196875,112500,81250
54575,124400,211650
145625,183750,61250
299997,41914,48714
263392,86354,40879
320000,30100,40525
181375,97550,111700
246108,67896,76621
224525,85600,80500
295610,35770,59245
120414,210797,59414
111274,187176,92175
153111,172582,64932
193750,146625,50250
210486,74264,105875
326775,4150,59700
222744,90803,77078
222055,97440,71130
105375,126250,159000
89866,231118,69641
227375,111150,52100
281250,109375,0
207961,132736,49928
276681,78672,35272
188775,12100,189750
216325,92850,81450
113525,88775,188325
107793,107286,175546
273000,108250,9375
130000,183750,76875
213575,48050,129000
221800,89325,79500
265659,97679,27287
157979,44498,188148
221125,84750,84750
161875,75000,153750
285600,24825,80200
171875,218750,0
85425,83600,221600
176450,124800,89375
149242,121766,119617
174725,155850,60050
73275,316800,550
250000,123125,17500
230062,97644,62919
186325,173100,31200
69507,188986,132132
280725,46200,63700
113240,128465,148920
142775,112200,135650
154500,170825,65300
132665,98784,159176
119695,182610,88320
368175,10150,12300
128375,100500,161750
157000,114525,119100
281850,49875,58900
185925,129450,75250
232875,116700,41050
178761,86182,125682
298485,63254,28886
176100,98275,116250
174875,166125,49625
130512,141405,118708
75000,145500,170125
170825,99050,120750
269871,71797,48957
112500,143575,134550
208636,120582,61407
337400,32700,20525
150834,117889,121902
315475,19050,56100
207921,73406,109298
382250,2000,6375
177775,197850,15000
147451,155196,87978
203913,40396,146316
193750,74400,122475
276510,37970,76145
226775,12600,151250
210108,90321,90196
196950,147750,45925
121280,93395,175950
144747,189531,56347
136110,166965,87550
179079,80398,131148
93150,149700,147775
217940,46605,126080
250496,59152,80977
234649,52618,103358
62600,110675,217350
154835,100145,135645
152475,97700,140450
193125,131250,66250
167314,148897,74414
147175,53900,189550
160281,66097,164247
161225,198550,30850
127500,10000,253125
174175,85625,130825
95750,119575,175300
336325,28725,25575
154375,183750,52500
110281,231056,49288
115275,145650,129700
185625,128250,76750
157016,222842,10767
243471,22923,124231
269625,101750,19250
185049,102688,102888
213925,127850,48850
218088,62674,109863
239500,98475,52650
125000,233750,31875
194750,85975,109900
375625,3750,11250
122841,144192,123592
110525,156800,123300
82875,209350,98400
176250,75475,138900
178194,88028,124403
181416,173211,35998
247758,48171,94696
112200,15300,263125
197500,82125,111000
140625,0,250000
147130,85565,157930
346389,25168,19068
122634,128614,139377
110350,102360,177915
247885,40296,102444
213075,83116,94434
264625,89250,36750
131975,86425,172225
157417,184839,48369
138185,166130,86310
278125,57500,55000
357500,30000,3125
83725,132900,174000
180845,114355,95425
258875,131750,0
214675,66600,109350
240675,51250,98700
202695,109040,78890
160000,100000,130625
249550,61350,79725
145225,174450,70950
171550,74925,144150
95150,243250,52225
124444,124570,141611
110012,171126,109487
359375,25200,6050
206125,19350,165150
174093,56616,159916
196109,123010,71506
189950,84500,116175
112697,164605,113323
272097,60079,58449
154525,58975,177125
103209,181170,106246
192647,60286,137692
320000,29875,40750
263255,39935,87435
156475,140600,93550
123125,0,267500
142675,126100,121850
290600,91325,8700
157075,93150,140400
176925,110450,103250
150475,130100,110050
193320,91375,105930
183372,130897,76356
82425,184925,123275
235184,16708,138733
162949,70692,156984
202965,60830,126830
273650,50950,66025
159409,138565,92651
133500,87025,170100
191029,147298,52298
172025,171210,47390
234448,71001,85176
166475,65200,158950
164687,34912,191026
143730,68240,178655
181050,113900,95675
115825,116325,158475
134850,67025,188750
176988,99836,113801
285273,28974,76378
248401,83976,58248
171875,187500,31250
328500,33375,28750
194613,37519,158493
259097,42264,89264
278605,52935,59085
330315,41770,18540
85225,134300,171100
118845,70247,201533
270375,83250,37000
331875,27150,31600
39630,214290,136705
135750,172250,82625
227279,71948,91398
237687,55766,97172
117875,108750,164000
157175,13625,219825
267500,22500,100625
196015,128450,66160
272375,59350,58900
147375,235875,7375
97350,25000,268275
257127,50474,83024
367550,15600,7475
230500,78750,81375
363125,5000,22500
146125,150750,93750
60540,67475,262610
244125,39700,106800
230125,124375,36125
182484,91612,116529
68175,289000,33450
231140,68480,91005
187450,48020,155155
141360,84105,165160
58100,52500,280025
187500,32500,170625
236750,63600,90275
245593,72216,72816
162900,61950,165775
158000,111250,121375
379375,0,11250
285900,21300,83425
11575,3600,375450
137966,114124,138535
222100,0,168525
224350,75610,90665
243450,72125,75050
108750,146625,135250
94890,161470,134265
78491,143322,168812
119941,129251,141433
65809,91062,233754
212675,153450,24500
174700,187750,28175
375375,9875,5375
149475,158100,83050
103555,159390,127680
106210,211340,73075
341625,33400,15600
95325,248775,46525
188434,102357,99834
317078,30936,42611
138250,153200,99175
51420,23957,315248
300675,34750,55200
226554,48242,115829
300360,19860,70405
205120,84141,101364
350700,20100,19825
104450,165550,120625
343750,33525,13350
153696,117697,119232
121775,173275,95575
85550,131375,173700
166125,78300,146200
336375,45500,8750
227226,66187,97212
174125,67500,149000
148750,143300,98575
186199,89931,114495
213366,91967,85292
52250,111500,226875
200250,111250,79125
319000,24425,47200
131600,128825,130200
167600,101775,121250
169825,134300,86500
364200,15400,11025
98860,146845,144920
281277,11902,97446
252800,76580,61245
154693,121320,114612
176300,111275,103050
97318,136518,156789
201875,166250,22500
112208,144384,134033
143425,184320,62880
217060,113270,60295
179253,103348,108024
254750,111750,24125
163857,109380,117388
296625,42100,51900
356875,26250,7500
119750,205625,65250
68750,71025,250850
368315,9430,12880
360625,15000,15000
260978,65693,63954
266402,64456,59767
194800,68775,127050
172390,65105,153130
180750,168500,41375
364175,0,26450
245575,25650,119400
253725,42075,94825
242090,30300,118235
141825,129975,118825
250175,64625,75825
202830,102060,85735
191375,63725,135525
273550,65450,51625
223925,116500,50200
222017,92304,76304
219155,107060,64410
196875,61250,132500
183504,110546,96575
126425,147400,116800
284925,43000,62700
46042,290266,54317
133600,148681,108344
191195,96958,102472
102600,60450,227575
268600,53400,68625
342073,24276,24276
187750,169825,33050
88200,242800,59625
224737,65660,100228
223125,47500,120000
188375,137300,64950
369775,1050,19800
265625,87500,37500
95775,147875,146975
126286,71791,192548
228912,77544,84169
187911,106778,95936
149515,135210,105900
118750,108875,163000
224700,87600,78325
288525,97800,4300
311161,64653,14811
131895,67020,191710
256650,81025,52950
193625,46500,150500
189354,105054,96217
251550,77975,61100
72550,269700,48375
126750,75625,188250
170131,198072,22422
129190,75770,185665
191200,62400,137025
241310,47595,101720
206828,79123,104674
262600,79125,48900
166234,91565,132826
123800,134000,132825
248750,41250,100625
262945,57640,70040
148750,120000,121875
205665,66880,118080
203250,24375,163000
210130,86160,94335
129055,119690,141880
390625,0,0
203422,64381,122822
332325,29550,28750
284350,28800,77475
243000,80000,67625
162950,146275,81400
301625,60250,28750
255481,92822,42322
223750,37500,129375
169686,121033,99906
236802,112202,41621
190500,2775,197350
54375,248100,88150
107483,133308,149834
75023,122411,193191
113345,84320,192960
182186,119896,88543
183025,80300,127300
167455,109310,113860
133200,129300,128125
119500,163175,107950
115000,75225,200400
167025,146650,76950
226825,125100,38700
104650,206425,79550
144650,161800,84175
74375,183400,132850
232500,86875,71250
123587,138636,128402
107080,78939,204606
135159,124070,131396
78050,134225,178350
187374,116627,86624
132114,156597,101914
212203,52669,125753
132362,111094,147169
100075,167525,123025
184025,81850,124750
168300,101650,120675
245000,91875,53750
161658,48996,179971
217176,90288,83161
260000,120000,10625
212325,44900,133400
266675,25500,98450
97848,89871,202906
164284,137158,89183
220000,84175,86450
134765,91858,164002
300150,59150,31325
84690,125795,180140
121526,141531,127568
158200,143200,89225
212825,87500,90300
175318,105791,109516
180625,131250,78750
140000,78750,171875
60900,56600,273125
179635,98780,112210
131100,149275,110250
249950,91700,48975
168800,51075,170750
390625,0,0
75625,299600,15400
375000,6875,8750
82275,83350,225000
307975,39450,43200
144875,100700,145050
101506,111426,177693
266575,44150,79900
138550,134525,117550
152895,58490,179240
177930,104160,108535
281793,75568,33264
191951,73462,125212
32500,345625,12500
136950,120625,133050
197459,76973,116193
105120,146935,138570
225786,24486,140353
172150,52050,166425
200125,174750,15750
330450,51625,8550
231225,83525,75875
280375,40350,69900
111360,109270,169995
187650,142200,60775
151070,133390,106165
182625,187700,20300
202422,138064,50139
168670,59375,162580
163375,48975,178275
121100,135150,134375
188300,64200,138125
148190,108690,133745
166193,114914,109518
260627,63074,66924
107000,118250,165375
262480,22335,105810
136704,127954,125967
153577,131384,105664
136625,134000,120000
111800,134425,144400
181572,119929,89124
147075,113250,130300
205700,45825,139100
298225,18300,74100
75025,26800,288800
202868,110191,77566
331150,22500,36975
238825,130000,21800
148050,137350,105225
58750,96100,235775
243325,79800,67500
176525,100650,113450
257650,67600,65375
171715,95355,123555
119275,236300,35050
122600,131775,136250
173275,88700,128650
108523,177404,104698
176975,133500,80150
143064,96284,151277
303850,27725,59050
79925,287750,22950
93410,152345,144870
213625,113875,63125
50615,244420,95590
192625,126125,71875
116881,134964,138780
278025,45175,67425
211347,80964,98314
199625,76750,114250
299950,48600,42075
236600,61525,92500
125850,117775,147000
124588,208301,57736
115660,129680,145285
140000,135625,115000
146342,166004,78279
255375,75375,59875
124188,115187,151250
252620,78665,59340
95950,109175,185500
28000,36850,325775
190800,107550,92275
247253,69636,73736
98100,49700,242825
258658,40821,91146
338525,50500,1600
110975,135475,144175
356150,22650,11825
139386,124464,126775
162265,147840,80520
153865,148520,88240
135200,143775,111650
175586,135103,79936
301300,36000,53325
343750,0,46875
120550,129925,140150
116530,124120,149975
155965,51790,182870
90000,175625,125000
122295,149085,119245
279025,23925,87675
92725,240300,57600
208475,115000,67150
144425,136075,110125
178089,110239,102297
75350,120275,195000
85875,196500,108250
138892,66581,185152
213283,69738,107604
194870,48870,146885
108131,176293,106201
182740,114105,93780
80280,119880,190465
139645,178215,72765
202625,67750,120250
209375,79000,102250
282385,34370,73870
259089,55564,75972
125385,161245,103995
207125,36250,147250
149435,110545,130645
219750,99425,71450
293125,90000,7500
231633,131796,27196
160250,174000,56375
304250,68500,17875
104400,85625,200600
85250,235200,70175
67205,90690,232730
121250,184875,84500
100625,160600,129400
299975,30000,60650
156300,134150,100175
110695,191785,88145
210081,134747,45797
312500,43675,34450
346200,13750,30675
206525,144375,39725
177591,106143,106891
158625,143500,88500
282600,43150,64875
131475,107100,152050
254658,79188,56779
202251,74862,113512
168300,210075,12250
203538,87644,99443
124050,82700,183875
159765,119798,111062
115315,136625,138685
76525,164950,149150
125333,80314,184978
125000,47850,217775
184250,91125,115250
104000,134500,152125
280000,43625,67000
228482,44684,117459
214040,62430,114155
134375,90625,165625
191281,95095,104249
234925,99000,56700
70875,96950,222800
377025,7600,6000
71800,251625,67200
116045,135250,139330
109550,42575,238500
134773,83473,172379
179350,80600,130675
285625,10000,95000
173500,127375,89750
157491,149056,84078
276075,41600,72950
358525,16200,15900
283000,55125,52500
230866,93594,66165
139286,121067,130272
151830,121535,117260
180175,142575,67875
169825,167150,53650
335425,38100,17100
375625,0,15000
170445,133995,86185
324165,36280,30180
169925,92625,128075
190750,163800,36075
217525,81225,91875
263197,52547,74881
224571,92427,73627
203875,89250,97500
262509,14558,113558
0,0,390625
137525,128200,124900
194675,92600,103350
171250,8075,211300
159540,126759,104326
234230,82060,74335
159819,122592,108214
121875,52975,215775
129775,67950,192900
211575,163400,15650
220625,141250,28750
125977,157646,107002
156125,106875,127625
161010,93785,135830
303625,85400,1600
337500,46875,6250
133900,131450,125275
104500,168575,117550
390625,0,0
147000,111075,132550
126050,119825,144750
197925,126450,66250
287400,51975,51250
333500,19250,37875
114074,127297,149254
271707,46889,72029
221475,105050,64100
162875,168350,59400
103125,199000,88500
255150,64200,71275
203360,107645,79620
171510,114814,104301
133410,171670,85545
257125,92250,41250
125584,161589,103452
276625,88450,25550
73125,215000,102500
312500,15625,62500
167500,51800,171325
136405,175060,79160
207000,41100,142525
194317,79164,117144
158150,109975,122500
284625,30750,75250
185600,101650,103375
94580,155205,140840
178770,102190,109665
310405,62990,17230
175275,66000,149350
192837,124769,73019
195502,52442,142681
246220,75340,69065
218045,89640,82940
127420,200555,62650
214683,86246,89696
109375,171250,110000
141390,159245,89990
11550,341275,37800
248250,55125,87250
212975,0,177650
156492,166743,67390
102500,62500,225625
270652,21924,98049
212250,100500,77875
182450,104425,103750
115650,136100,138875
197750,114900,77975
144865,128400,117360
233105,88935,68585
265500,99750,25375
152050,99675,138900
170543,136266,83816
269399,73121,48105
119375,218750,52500
91470,211245,87910
298525,53000,39100
136500,87625,166500
267806,60947,61872
239475,41050,110100
144825,162900,82900
157060,124710,108855
42025,34650,313950
160880,115213,114532
131975,50150,208500
164850,53850,171925
378325,10825,1475
174850,78925,136850
249735,84994,55896
196545,126140,67940
347275,750,42600
169525,88550,132550
140875,135550,114200
