"coord. (T1, T2, T3)",n_right,n_left,D-LR,g-test,p-value(g-test),index
"[(0.0, 0.01), (0.11, 0.12), (0.87, 0.88)]",0,0,,,,4927
"[(0.0, 0.01), (0.12, 0.13), (0.87, 0.88)]",1,0,1.000,1.386,0.239,4926
"[(0.0, 0.01), (0.12, 0.13), (0.86, 0.87)]",0,0,,,,4925
"[(0.0, 0.01), (0.13, 0.14), (0.86, 0.87)]",0,0,,,,4924
"[(0.0, 0.01), (0.13, 0.14), (0.85, 0.86)]",0,0,,,,4923
"[(0.0, 0.01), (0.14, 0.15), (0.85, 0.86)]",0,0,,,,4922
"[(0.0, 0.01), (0.14, 0.15), (0.84, 0.85)]",0,0,,,,4921
"[(0.0, 0.01), (0.15, 0.16), (0.84, 0.85)]",0,0,,,,4920
"[(0.0, 0.01), (0.15, 0.16), (0.83, 0.84)]",0,0,,,,4919
"[(0.0, 0.01), (0.16, 0.17), (0.83, 0.84)]",1,0,1.000,1.386,0.239,4918
"[(0.0, 0.01), (0.16, 0.17), (0.82, 0.83)]",0,0,,,,4917
"[(0.0, 0.01), (0.17, 0.18), (0.82, 0.83)]",0,0,,,,4916
"[(0.0, 0.01), (0.17, 0.18), (0.81, 0.82)]",0,0,,,,4915
"[(0.0, 0.01), (0.18, 0.19), (0.81, 0.82)]",0,0,,,,4914
"[(0.0, 0.01), (0.18, 0.19), (0.8, 0.81)]",0,0,,,,4913
"[(0.0, 0.01), (0.19, 0.2), (0.8, 0.81)]",0,0,,,,4912
"[(0.0, 0.01), (0.19, 0.2), (0.79, 0.8)]",1,0,1.000,1.386,0.239,4911
"[(0.0, 0.01), (0.2, 0.21), (0.79, 0.8)]",0,0,,,,4910
"[(0.0, 0.01), (0.2, 0.21), (0.78, 0.79)]",0,0,,,,4909
"[(0.0, 0.01), (0.21, 0.22), (0.78, 0.79)]",1,0,1.000,1.386,0.239,4908
"[(0.0, 0.01), (0.21, 0.22), (0.77, 0.78)]",0,0,,,,4907
"[(0.0, 0.01), (0.22, 0.23), (0.77, 0.78)]",1,0,1.000,1.386,0.239,4906
"[(0.0, 0.01), (0.22, 0.23), (0.76, 0.77)]",0,0,,,,4905
"[(0.0, 0.01), (0.23, 0.24), (0.76, 0.77)]",1,0,1.000,1.386,0.239,4904
"[(0.0, 0.01), (0.23, 0.24), (0.75, 0.76)]",0,0,,,,4903
"[(0.0, 0.01), (0.24, 0.25), (0.75, 0.76)]",0,0,,,,4902
"[(0.0, 0.01), (0.24, 0.25), (0.74, 0.75)]",0,0,,,,4901
"[(0.0, 0.01), (0.25, 0.26), (0.74, 0.75)]",0,0,,,,4900
"[(0.0, 0.01), (0.25, 0.26), (0.73, 0.74)]",0,0,,,,4899
"[(0.0, 0.01), (0.26, 0.27), (0.73, 0.74)]",0,0,,,,4898
"[(0.0, 0.01), (0.26, 0.27), (0.72, 0.73)]",0,0,,,,4897
"[(0.0, 0.01), (0.27, 0.28), (0.72, 0.73)]",0,0,,,,4896
"[(0.0, 0.01), (0.27, 0.28), (0.71, 0.72)]",0,0,,,,4895
"[(0.0, 0.01), (0.28, 0.29), (0.71, 0.72)]",0,0,,,,4894
"[(0.0, 0.01), (0.28, 0.29), (0.7, 0.71)]",0,0,,,,4893
"[(0.0, 0.01), (0.29, 0.3), (0.7, 0.71)]",0,0,,,,4892
"[(0.0, 0.01), (0.29, 0.3), (0.69, 0.7)]",0,0,,,,4891
"[(0.0, 0.01), (0.3, 0.31), (0.69, 0.7)]",0,0,,,,4890
"[(0.0, 0.01), (0.3, 0.31), (0.68, 0.69)]",0,0,,,,4889
"[(0.0, 0.01), (0.31, 0.32), (0.68, 0.69)]",0,0,,,,4888
"[(0.0, 0.01), (0.31, 0.32), (0.67, 0.68)]",0,0,,,,4887
"[(0.0, 0.01), (0.32, 0.33), (0.67, 0.68)]",0,0,,,,4886
"[(0.0, 0.01), (0.32, 0.33), (0.66, 0.67)]",0,0,,,,4885
"[(0.0, 0.01), (0.33, 0.34), (0.66, 0.67)]",0,0,,,,4884
"[(0.0, 0.01), (0.33, 0.34), (0.65, 0.66)]",0,0,,,,4883
"[(0.0, 0.01), (0.34, 0.35), (0.65, 0.66)]",0,0,,,,4882
"[(0.0, 0.01), (0.34, 0.35), (0.64, 0.65)]",0,0,,,,4881
"[(0.0, 0.01), (0.35, 0.36), (0.64, 0.65)]",0,1,-1.000,1.386,0.239,4880
"[(0.0, 0.01), (0.35, 0.36), (0.63, 0.64)]",0,0,,,,4879
"[(0.0, 0.01), (0.36, 0.37), (0.63, 0.64)]",0,0,,,,4878
"[(0.0, 0.01), (0.36, 0.37), (0.62, 0.63)]",0,0,,,,4877
"[(0.0, 0.01), (0.37, 0.38), (0.62, 0.63)]",0,0,,,,4876
"[(0.0, 0.01), (0.37, 0.38), (0.61, 0.62)]",0,0,,,,4875
"[(0.0, 0.01), (0.38, 0.39), (0.61, 0.62)]",0,0,,,,4874
"[(0.0, 0.01), (0.38, 0.39), (0.6, 0.61)]",0,0,,,,4873
"[(0.0, 0.01), (0.39, 0.4), (0.6, 0.61)]",0,0,,,,4872
"[(0.0, 0.01), (0.39, 0.4), (0.59, 0.6)]",0,0,,,,4871
"[(0.0, 0.01), (0.4, 0.41), (0.59, 0.6)]",0,0,,,,4870
"[(0.0, 0.01), (0.4, 0.41), (0.58, 0.59)]",0,0,,,,4869
"[(0.0, 0.01), (0.41, 0.42), (0.58, 0.59)]",0,0,,,,4868
"[(0.0, 0.01), (0.41, 0.42), (0.57, 0.58)]",0,0,,,,4867
"[(0.0, 0.01), (0.42, 0.43), (0.57, 0.58)]",0,0,,,,4866
"[(0.0, 0.01), (0.42, 0.43), (0.56, 0.57)]",0,0,,,,4865
"[(0.0, 0.01), (0.43, 0.44), (0.56, 0.57)]",1,0,1.000,1.386,0.239,4864
"[(0.0, 0.01), (0.43, 0.44), (0.55, 0.56)]",0,0,,,,4863
"[(0.0, 0.01), (0.44, 0.45), (0.55, 0.56)]",0,0,,,,4862
"[(0.0, 0.01), (0.44, 0.45), (0.54, 0.55)]",0,0,,,,4861
"[(0.0, 0.01), (0.45, 0.46), (0.54, 0.55)]",0,0,,,,4860
"[(0.0, 0.01), (0.45, 0.46), (0.53, 0.54)]",0,0,,,,4859
"[(0.0, 0.01), (0.46, 0.47), (0.53, 0.54)]",0,0,,,,4858
"[(0.0, 0.01), (0.46, 0.47), (0.52, 0.53)]",0,0,,,,4857
"[(0.0, 0.01), (0.47, 0.48), (0.52, 0.53)]",0,0,,,,4856
"[(0.0, 0.01), (0.47, 0.48), (0.51, 0.52)]",1,0,1.000,1.386,0.239,4855
"[(0.0, 0.01), (0.48, 0.49), (0.51, 0.52)]",0,0,,,,4854
"[(0.0, 0.01), (0.48, 0.49), (0.5, 0.51)]",1,0,1.000,1.386,0.239,4853
"[(0.0, 0.01), (0.49, 0.5), (0.5, 0.51)]",0,0,,,,4852
"[(0.01, 0.02), (0.0, 0.01), (0.98, 0.99)]",0,2,-1.000,2.773,0.096,4851
"[(0.01, 0.02), (0.0, 0.01), (0.97, 0.98)]",0,0,,,,4850
"[(0.01, 0.02), (0.01, 0.02), (0.97, 0.98)]",0,0,,,,4849
"[(0.01, 0.02), (0.01, 0.02), (0.96, 0.97)]",1,0,1.000,1.386,0.239,4848
"[(0.01, 0.02), (0.02, 0.03), (0.96, 0.97)]",0,0,,,,4847
"[(0.01, 0.02), (0.02, 0.03), (0.95, 0.96)]",0,1,-1.000,1.386,0.239,4846
"[(0.01, 0.02), (0.03, 0.04), (0.95, 0.96)]",0,0,,,,4845
"[(0.01, 0.02), (0.03, 0.04), (0.94, 0.95)]",0,0,,,,4844
"[(0.01, 0.02), (0.04, 0.05), (0.94, 0.95)]",0,0,,,,4843
"[(0.01, 0.02), (0.04, 0.05), (0.93, 0.94)]",0,0,,,,4842
"[(0.01, 0.02), (0.05, 0.06), (0.93, 0.94)]",0,0,,,,4841
"[(0.01, 0.02), (0.05, 0.06), (0.92, 0.93)]",0,1,-1.000,1.386,0.239,4840
"[(0.01, 0.02), (0.06, 0.07), (0.92, 0.93)]",0,0,,,,4839
"[(0.01, 0.02), (0.06, 0.07), (0.91, 0.92)]",1,0,1.000,1.386,0.239,4838
"[(0.01, 0.02), (0.07, 0.08), (0.91, 0.92)]",0,0,,,,4837
"[(0.01, 0.02), (0.07, 0.08), (0.9, 0.91)]",0,0,,,,4836
"[(0.01, 0.02), (0.08, 0.09), (0.9, 0.91)]",0,0,,,,4835
"[(0.01, 0.02), (0.08, 0.09), (0.89, 0.9)]",0,0,,,,4834
"[(0.01, 0.02), (0.09, 0.1), (0.89, 0.9)]",0,0,,,,4833
"[(0.01, 0.02), (0.09, 0.1), (0.88, 0.89)]",0,0,,,,4832
"[(0.01, 0.02), (0.1, 0.11), (0.88, 0.89)]",0,0,,,,4831
"[(0.01, 0.02), (0.1, 0.11), (0.87, 0.88)]",0,0,,,,4830
"[(0.01, 0.02), (0.11, 0.12), (0.87, 0.88)]",0,0,,,,4829
"[(0.01, 0.02), (0.11, 0.12), (0.86, 0.87)]",1,0,1.000,1.386,0.239,4828
"[(0.01, 0.02), (0.12, 0.13), (0.86, 0.87)]",0,0,,,,4827
"[(0.01, 0.02), (0.12, 0.13), (0.85, 0.86)]",0,0,,,,4826
"[(0.01, 0.02), (0.13, 0.14), (0.85, 0.86)]",0,0,,,,4825
"[(0.01, 0.02), (0.13, 0.14), (0.84, 0.85)]",0,0,,,,4824
"[(0.01, 0.02), (0.14, 0.15), (0.84, 0.85)]",0,0,,,,4823
"[(0.01, 0.02), (0.14, 0.15), (0.83, 0.84)]",0,0,,,,4822
"[(0.01, 0.02), (0.15, 0.16), (0.83, 0.84)]",0,0,,,,4821
"[(0.01, 0.02), (0.15, 0.16), (0.82, 0.83)]",0,0,,,,4820
"[(0.01, 0.02), (0.16, 0.17), (0.82, 0.83)]",0,0,,,,4819
"[(0.01, 0.02), (0.16, 0.17), (0.81, 0.82)]",0,0,,,,4818
"[(0.01, 0.02), (0.17, 0.18), (0.81, 0.82)]",0,0,,,,4817
"[(0.01, 0.02), (0.17, 0.18), (0.8, 0.81)]",0,0,,,,4816
"[(0.01, 0.02), (0.18, 0.19), (0.8, 0.81)]",0,0,,,,4815
"[(0.01, 0.02), (0.18, 0.19), (0.79, 0.8)]",0,0,,,,4814
"[(0.01, 0.02), (0.19, 0.2), (0.79, 0.8)]",1,0,1.000,1.386,0.239,4813
"[(0.01, 0.02), (0.19, 0.2), (0.78, 0.79)]",0,0,,,,4812
"[(0.01, 0.02), (0.2, 0.21), (0.78, 0.79)]",0,0,,,,4811
"[(0.01, 0.02), (0.2, 0.21), (0.77, 0.78)]",0,0,,,,4810
"[(0.01, 0.02), (0.21, 0.22), (0.77, 0.78)]",0,0,,,,4809
"[(0.01, 0.02), (0.21, 0.22), (0.76, 0.77)]",0,0,,,,4808
"[(0.01, 0.02), (0.22, 0.23), (0.76, 0.77)]",0,0,,,,4807
"[(0.01, 0.02), (0.22, 0.23), (0.75, 0.76)]",0,0,,,,4806
"[(0.01, 0.02), (0.23, 0.24), (0.75, 0.76)]",0,0,,,,4805
"[(0.01, 0.02), (0.23, 0.24), (0.74, 0.75)]",0,0,,,,4804
"[(0.01, 0.02), (0.24, 0.25), (0.74, 0.75)]",0,0,,,,4803
"[(0.01, 0.02), (0.24, 0.25), (0.73, 0.74)]",0,0,,,,4802
"[(0.01, 0.02), (0.25, 0.26), (0.73, 0.74)]",0,0,,,,4801
"[(0.01, 0.02), (0.25, 0.26), (0.72, 0.73)]",0,0,,,,4800
"[(0.01, 0.02), (0.26, 0.27), (0.72, 0.73)]",0,1,-1.000,1.386,0.239,4799
"[(0.01, 0.02), (0.26, 0.27), (0.71, 0.72)]",0,0,,,,4798
"[(0.01, 0.02), (0.27, 0.28), (0.71, 0.72)]",0,0,,,,4797
"[(0.01, 0.02), (0.27, 0.28), (0.7, 0.71)]",0,0,,,,4796
"[(0.01, 0.02), (0.28, 0.29), (0.7, 0.71)]",0,0,,,,4795
"[(0.01, 0.02), (0.28, 0.29), (0.69, 0.7)]",0,0,,,,4794
"[(0.01, 0.02), (0.29, 0.3), (0.69, 0.7)]",1,0,1.000,1.386,0.239,4793
"[(0.01, 0.02), (0.29, 0.3), (0.68, 0.69)]",0,0,,,,4792
"[(0.01, 0.02), (0.3, 0.31), (0.68, 0.69)]",0,0,,,,4791
"[(0.01, 0.02), (0.3, 0.31), (0.67, 0.68)]",1,0,1.000,1.386,0.239,4790
"[(0.01, 0.02), (0.31, 0.32), (0.67, 0.68)]",0,0,,,,4789
"[(0.01, 0.02), (0.31, 0.32), (0.66, 0.67)]",0,0,,,,4788
"[(0.01, 0.02), (0.32, 0.33), (0.66, 0.67)]",0,0,,,,4787
"[(0.01, 0.02), (0.32, 0.33), (0.65, 0.66)]",0,0,,,,4786
"[(0.01, 0.02), (0.33, 0.34), (0.65, 0.66)]",0,0,,,,4785
"[(0.01, 0.02), (0.33, 0.34), (0.64, 0.65)]",0,0,,,,4784
"[(0.01, 0.02), (0.34, 0.35), (0.64, 0.65)]",0,0,,,,4783
"[(0.01, 0.02), (0.34, 0.35), (0.63, 0.64)]",0,0,,,,4782
"[(0.01, 0.02), (0.35, 0.36), (0.63, 0.64)]",0,0,,,,4781
"[(0.01, 0.02), (0.35, 0.36), (0.62, 0.63)]",0,0,,,,4780
"[(0.01, 0.02), (0.36, 0.37), (0.62, 0.63)]",1,1,0.000,-0.000,1.000,4779
"[(0.01, 0.02), (0.36, 0.37), (0.61, 0.62)]",0,0,,,,4778
"[(0.01, 0.02), (0.37, 0.38), (0.61, 0.62)]",0,0,,,,4777
"[(0.01, 0.02), (0.37, 0.38), (0.6, 0.61)]",0,0,,,,4776
"[(0.01, 0.02), (0.38, 0.39), (0.6, 0.61)]",0,0,,,,4775
"[(0.01, 0.02), (0.38, 0.39), (0.59, 0.6)]",0,0,,,,4774
"[(0.01, 0.02), (0.39, 0.4), (0.59, 0.6)]",0,0,,,,4773
"[(0.01, 0.02), (0.39, 0.4), (0.58, 0.59)]",0,0,,,,4772
"[(0.01, 0.02), (0.4, 0.41), (0.58, 0.59)]",0,0,,,,4771
"[(0.01, 0.02), (0.4, 0.41), (0.57, 0.58)]",1,0,1.000,1.386,0.239,4770
"[(0.01, 0.02), (0.41, 0.42), (0.57, 0.58)]",0,0,,,,4769
"[(0.01, 0.02), (0.41, 0.42), (0.56, 0.57)]",0,0,,,,4768
"[(0.01, 0.02), (0.42, 0.43), (0.56, 0.57)]",0,1,-1.000,1.386,0.239,4767
"[(0.01, 0.02), (0.42, 0.43), (0.55, 0.56)]",0,0,,,,4766
"[(0.01, 0.02), (0.43, 0.44), (0.55, 0.56)]",0,0,,,,4765
"[(0.01, 0.02), (0.43, 0.44), (0.54, 0.55)]",0,1,-1.000,1.386,0.239,4764
"[(0.01, 0.02), (0.44, 0.45), (0.54, 0.55)]",0,0,,,,4763
"[(0.01, 0.02), (0.44, 0.45), (0.53, 0.54)]",0,0,,,,4762
"[(0.01, 0.02), (0.45, 0.46), (0.53, 0.54)]",0,0,,,,4761
"[(0.01, 0.02), (0.45, 0.46), (0.52, 0.53)]",0,0,,,,4760
"[(0.01, 0.02), (0.46, 0.47), (0.52, 0.53)]",0,0,,,,4759
"[(0.01, 0.02), (0.46, 0.47), (0.51, 0.52)]",0,0,,,,4758
"[(0.01, 0.02), (0.47, 0.48), (0.51, 0.52)]",0,0,,,,4757
"[(0.01, 0.02), (0.47, 0.48), (0.5, 0.51)]",0,0,,,,4756
"[(0.01, 0.02), (0.48, 0.49), (0.5, 0.51)]",0,0,,,,4755
"[(0.01, 0.02), (0.48, 0.49), (0.49, 0.5)]",0,0,,,,4754
"[(0.02, 0.03), (0.0, 0.01), (0.97, 0.98)]",0,0,,,,4753
"[(0.02, 0.03), (0.0, 0.01), (0.96, 0.97)]",0,0,,,,4752
"[(0.02, 0.03), (0.01, 0.02), (0.96, 0.97)]",0,0,,,,4751
"[(0.02, 0.03), (0.01, 0.02), (0.95, 0.96)]",0,0,,,,4750
"[(0.02, 0.03), (0.02, 0.03), (0.95, 0.96)]",0,0,,,,4749
"[(0.02, 0.03), (0.02, 0.03), (0.94, 0.95)]",0,0,,,,4748
"[(0.02, 0.03), (0.03, 0.04), (0.94, 0.95)]",0,0,,,,4747
"[(0.02, 0.03), (0.03, 0.04), (0.93, 0.94)]",0,0,,,,4746
"[(0.02, 0.03), (0.04, 0.05), (0.93, 0.94)]",0,0,,,,4745
"[(0.02, 0.03), (0.04, 0.05), (0.92, 0.93)]",0,0,,,,4744
"[(0.02, 0.03), (0.05, 0.06), (0.92, 0.93)]",0,1,-1.000,1.386,0.239,4743
"[(0.02, 0.03), (0.05, 0.06), (0.91, 0.92)]",2,0,1.000,2.773,0.096,4742
"[(0.02, 0.03), (0.06, 0.07), (0.91, 0.92)]",0,0,,,,4741
"[(0.02, 0.03), (0.06, 0.07), (0.9, 0.91)]",0,0,,,,4740
"[(0.02, 0.03), (0.07, 0.08), (0.9, 0.91)]",0,0,,,,4739
"[(0.02, 0.03), (0.07, 0.08), (0.89, 0.9)]",0,0,,,,4738
"[(0.02, 0.03), (0.08, 0.09), (0.89, 0.9)]",0,0,,,,4737
"[(0.02, 0.03), (0.08, 0.09), (0.88, 0.89)]",0,0,,,,4736
"[(0.02, 0.03), (0.09, 0.1), (0.88, 0.89)]",0,0,,,,4735
"[(0.02, 0.03), (0.09, 0.1), (0.87, 0.88)]",0,0,,,,4734
"[(0.02, 0.03), (0.1, 0.11), (0.87, 0.88)]",0,0,,,,4733
"[(0.02, 0.03), (0.1, 0.11), (0.86, 0.87)]",0,0,,,,4732
"[(0.02, 0.03), (0.11, 0.12), (0.86, 0.87)]",0,0,,,,4731
"[(0.02, 0.03), (0.11, 0.12), (0.85, 0.86)]",0,0,,,,4730
"[(0.02, 0.03), (0.12, 0.13), (0.85, 0.86)]",0,0,,,,4729
"[(0.02, 0.03), (0.12, 0.13), (0.84, 0.85)]",0,0,,,,4728
"[(0.02, 0.03), (0.13, 0.14), (0.84, 0.85)]",0,0,,,,4727
"[(0.02, 0.03), (0.13, 0.14), (0.83, 0.84)]",1,0,1.000,1.386,0.239,4726
"[(0.02, 0.03), (0.14, 0.15), (0.83, 0.84)]",0,0,,,,4725
"[(0.02, 0.03), (0.14, 0.15), (0.82, 0.83)]",0,1,-1.000,1.386,0.239,4724
"[(0.02, 0.03), (0.15, 0.16), (0.82, 0.83)]",0,0,,,,4723
"[(0.02, 0.03), (0.15, 0.16), (0.81, 0.82)]",0,0,,,,4722
"[(0.02, 0.03), (0.16, 0.17), (0.81, 0.82)]",0,0,,,,4721
"[(0.02, 0.03), (0.16, 0.17), (0.8, 0.81)]",0,0,,,,4720
"[(0.02, 0.03), (0.17, 0.18), (0.8, 0.81)]",1,0,1.000,1.386,0.239,4719
"[(0.02, 0.03), (0.17, 0.18), (0.79, 0.8)]",0,0,,,,4718
"[(0.02, 0.03), (0.18, 0.19), (0.79, 0.8)]",0,0,,,,4717
"[(0.02, 0.03), (0.18, 0.19), (0.78, 0.79)]",0,0,,,,4716
"[(0.02, 0.03), (0.19, 0.2), (0.78, 0.79)]",0,0,,,,4715
"[(0.02, 0.03), (0.19, 0.2), (0.77, 0.78)]",0,0,,,,4714
"[(0.02, 0.03), (0.2, 0.21), (0.77, 0.78)]",0,0,,,,4713
"[(0.02, 0.03), (0.2, 0.21), (0.76, 0.77)]",0,0,,,,4712
"[(0.02, 0.03), (0.21, 0.22), (0.76, 0.77)]",0,0,,,,4711
"[(0.02, 0.03), (0.21, 0.22), (0.75, 0.76)]",0,0,,,,4710
"[(0.02, 0.03), (0.22, 0.23), (0.75, 0.76)]",0,0,,,,4709
"[(0.02, 0.03), (0.22, 0.23), (0.74, 0.75)]",0,0,,,,4708
"[(0.02, 0.03), (0.23, 0.24), (0.74, 0.75)]",0,0,,,,4707
"[(0.02, 0.03), (0.23, 0.24), (0.73, 0.74)]",0,0,,,,4706
"[(0.02, 0.03), (0.24, 0.25), (0.73, 0.74)]",0,0,,,,4705
"[(0.02, 0.03), (0.24, 0.25), (0.72, 0.73)]",0,0,,,,4704
"[(0.02, 0.03), (0.25, 0.26), (0.72, 0.73)]",0,0,,,,4703
"[(0.02, 0.03), (0.25, 0.26), (0.71, 0.72)]",0,0,,,,4702
"[(0.02, 0.03), (0.26, 0.27), (0.71, 0.72)]",0,0,,,,4701
"[(0.02, 0.03), (0.26, 0.27), (0.7, 0.71)]",1,0,1.000,1.386,0.239,4700
"[(0.02, 0.03), (0.27, 0.28), (0.7, 0.71)]",0,0,,,,4699
"[(0.02, 0.03), (0.27, 0.28), (0.69, 0.7)]",1,0,1.000,1.386,0.239,4698
"[(0.02, 0.03), (0.28, 0.29), (0.69, 0.7)]",0,0,,,,4697
"[(0.02, 0.03), (0.28, 0.29), (0.68, 0.69)]",0,0,,,,4696
"[(0.02, 0.03), (0.29, 0.3), (0.68, 0.69)]",0,0,,,,4695
"[(0.02, 0.03), (0.29, 0.3), (0.67, 0.68)]",0,0,,,,4694
"[(0.02, 0.03), (0.3, 0.31), (0.67, 0.68)]",1,0,1.000,1.386,0.239,4693
"[(0.02, 0.03), (0.3, 0.31), (0.66, 0.67)]",0,0,,,,4692
"[(0.02, 0.03), (0.31, 0.32), (0.66, 0.67)]",0,0,,,,4691
"[(0.02, 0.03), (0.31, 0.32), (0.65, 0.66)]",0,0,,,,4690
"[(0.02, 0.03), (0.32, 0.33), (0.65, 0.66)]",0,0,,,,4689
"[(0.02, 0.03), (0.32, 0.33), (0.64, 0.65)]",0,0,,,,4688
"[(0.02, 0.03), (0.33, 0.34), (0.64, 0.65)]",0,0,,,,4687
"[(0.02, 0.03), (0.33, 0.34), (0.63, 0.64)]",0,0,,,,4686
"[(0.02, 0.03), (0.34, 0.35), (0.63, 0.64)]",0,0,,,,4685
"[(0.02, 0.03), (0.34, 0.35), (0.62, 0.63)]",0,0,,,,4684
"[(0.02, 0.03), (0.35, 0.36), (0.62, 0.63)]",0,0,,,,4683
"[(0.02, 0.03), (0.35, 0.36), (0.61, 0.62)]",0,0,,,,4682
"[(0.02, 0.03), (0.36, 0.37), (0.61, 0.62)]",0,0,,,,4681
"[(0.02, 0.03), (0.36, 0.37), (0.6, 0.61)]",0,0,,,,4680
"[(0.02, 0.03), (0.37, 0.38), (0.6, 0.61)]",0,0,,,,4679
"[(0.02, 0.03), (0.37, 0.38), (0.59, 0.6)]",1,0,1.000,1.386,0.239,4678
"[(0.02, 0.03), (0.38, 0.39), (0.59, 0.6)]",0,0,,,,4677
"[(0.02, 0.03), (0.38, 0.39), (0.58, 0.59)]",0,1,-1.000,1.386,0.239,4676
"[(0.02, 0.03), (0.39, 0.4), (0.58, 0.59)]",0,1,-1.000,1.386,0.239,4675
"[(0.02, 0.03), (0.39, 0.4), (0.57, 0.58)]",0,0,,,,4674
"[(0.02, 0.03), (0.4, 0.41), (0.57, 0.58)]",0,0,,,,4673
"[(0.02, 0.03), (0.4, 0.41), (0.56, 0.57)]",0,0,,,,4672
"[(0.02, 0.03), (0.41, 0.42), (0.56, 0.57)]",0,0,,,,4671
"[(0.02, 0.03), (0.41, 0.42), (0.55, 0.56)]",0,0,,,,4670
"[(0.02, 0.03), (0.42, 0.43), (0.55, 0.56)]",0,0,,,,4669
"[(0.02, 0.03), (0.42, 0.43), (0.54, 0.55)]",1,0,1.000,1.386,0.239,4668
"[(0.02, 0.03), (0.43, 0.44), (0.54, 0.55)]",0,1,-1.000,1.386,0.239,4667
"[(0.02, 0.03), (0.43, 0.44), (0.53, 0.54)]",0,0,,,,4666
"[(0.02, 0.03), (0.44, 0.45), (0.53, 0.54)]",0,0,,,,4665
"[(0.02, 0.03), (0.44, 0.45), (0.52, 0.53)]",0,0,,,,4664
"[(0.02, 0.03), (0.45, 0.46), (0.52, 0.53)]",0,0,,,,4663
"[(0.02, 0.03), (0.45, 0.46), (0.51, 0.52)]",0,0,,,,4662
"[(0.02, 0.03), (0.46, 0.47), (0.51, 0.52)]",2,0,1.000,2.773,0.096,4661
"[(0.02, 0.03), (0.46, 0.47), (0.5, 0.51)]",0,0,,,,4660
"[(0.02, 0.03), (0.47, 0.48), (0.5, 0.51)]",0,0,,,,4659
"[(0.02, 0.03), (0.47, 0.48), (0.49, 0.5)]",0,0,,,,4658
"[(0.02, 0.03), (0.48, 0.49), (0.49, 0.5)]",1,0,1.000,1.386,0.239,4657
"[(0.03, 0.04), (0.0, 0.01), (0.96, 0.97)]",0,1,-1.000,1.386,0.239,4656
"[(0.03, 0.04), (0.0, 0.01), (0.95, 0.96)]",1,3,-0.500,1.046,0.306,4655
"[(0.03, 0.04), (0.01, 0.02), (0.95, 0.96)]",0,0,,,,4654
"[(0.03, 0.04), (0.01, 0.02), (0.94, 0.95)]",2,2,0.000,-0.000,1.000,4653
"[(0.03, 0.04), (0.02, 0.03), (0.94, 0.95)]",1,0,1.000,1.386,0.239,4652
"[(0.03, 0.04), (0.02, 0.03), (0.93, 0.94)]",1,0,1.000,1.386,0.239,4651
"[(0.03, 0.04), (0.03, 0.04), (0.93, 0.94)]",0,0,,,,4650
"[(0.03, 0.04), (0.03, 0.04), (0.92, 0.93)]",2,1,0.333,0.340,0.560,4649
"[(0.03, 0.04), (0.04, 0.05), (0.92, 0.93)]",0,0,,,,4648
"[(0.03, 0.04), (0.04, 0.05), (0.91, 0.92)]",0,0,,,,4647
"[(0.03, 0.04), (0.05, 0.06), (0.91, 0.92)]",1,0,1.000,1.386,0.239,4646
