T1_bounds,T2_bounds,T3_bounds,count_data,count_model,prop_data,prop_model,prop_residual,residual_squared,count_residual
"(0.6, 0.65)","(0.2, 0.25)","(0.1, 0.15)",147,132,0.004960183560534485,0.004402788432674027,0.0005573951278604579,3.1068932856257624e-07,15
"(0.6, 0.65)","(0.25, 0.3)","(0.1, 0.15)",118,79,0.003981643946551492,0.0026350021680397583,0.0013466417785117334,1.8134440796332444e-06,39
"(0.6, 0.65)","(0.25, 0.3)","(0.05, 0.1)",75,24,0.00253070589823188,0.000800506987758914,0.0017301989104729662,2.9935882698018392e-06,51
"(0.6, 0.65)","(0.3, 0.35)","(0.05, 0.1)",67,22,0.002260763935753813,0.0007337980721123378,0.001526965863641475,2.331624748726356e-06,45
"(0.6, 0.65)","(0.3, 0.35)","(0.0, 0.05)",31,5,0.0010460251046025104,0.0001667722891164404,0.00087925281548607,7.730855135401811e-07,26
"(0.6, 0.65)","(0.35, 0.4)","(0.0, 0.05)",32,3,0.001079767849912269,0.00010006337346986425,0.0009797044764424047,9.598208611612864e-07,29
"(0.65, 0.7)","(0.0, 0.05)","(0.3, 0.35)",42,4,0.0014171953030098529,0.00013341783129315233,0.0012837774717167005,1.6480845968873237e-06,38
"(0.65, 0.7)","(0.0, 0.05)","(0.25, 0.3)",39,8,0.0013159670670805778,0.00026683566258630466,0.0010491314044942732,1.1006767038961263e-06,31
"(0.65, 0.7)","(0.05, 0.1)","(0.25, 0.3)",76,19,0.0025644486435416384,0.0006337346986424736,0.0019307139448991647,3.7276563370280946e-06,57
"(0.65, 0.7)","(0.05, 0.1)","(0.2, 0.25)",100,44,0.00337427453097584,0.0014675961442246757,0.0019066783867511645,3.635422470504023e-06,56
"(0.65, 0.7)","(0.1, 0.15)","(0.2, 0.25)",126,102,0.004251585909029559,0.003402154697975384,0.0008494312110541745,7.215333823129615e-07,24
"(0.65, 0.7)","(0.1, 0.15)","(0.15, 0.2)",170,154,0.005736266702658929,0.005136586504786365,0.0005996801978725638,3.596163397204773e-07,16
"(0.65, 0.7)","(0.15, 0.2)","(0.15, 0.2)",227,226,0.007659603185315157,0.007538107468063107,0.0001214957172520504,1.4761209310590176e-08,1
"(0.65, 0.7)","(0.15, 0.2)","(0.1, 0.15)",189,118,0.006377378863544338,0.003935826023147994,0.002441552840396344,5.9611802724474555e-06,71
"(0.65, 0.7)","(0.2, 0.25)","(0.1, 0.15)",151,77,0.005095154541773519,0.0025682932523931824,0.002526861289380336,6.3850279757688546e-06,74
"(0.65, 0.7)","(0.2, 0.25)","(0.05, 0.1)",98,42,0.0033067890403563234,0.0014008872285780996,0.0019059018117782238,3.632461716139516e-06,56
"(0.65, 0.7)","(0.25, 0.3)","(0.05, 0.1)",73,17,0.0024632204076123635,0.0005670257829958974,0.001896194624616466,3.5955540544243808e-06,56
"(0.65, 0.7)","(0.25, 0.3)","(0.0, 0.05)",41,8,0.0013834525577000945,0.00026683566258630466,0.00111661689511379,1.2468332904535604e-06,33
"(0.65, 0.7)","(0.3, 0.35)","(0.0, 0.05)",49,2,0.0016533945201781617,6.670891564657616e-05,0.0015866856045315856,2.5175712076277633e-06,47
"(0.7, 0.75)","(0.0, 0.05)","(0.25, 0.3)",57,3,0.0019233364826562289,0.00010006337346986425,0.0018232731091863646,3.3243248306821133e-06,54
"(0.7, 0.75)","(0.0, 0.05)","(0.2, 0.25)",39,7,0.0013159670670805778,0.00023348120476301658,0.001082485862317561,1.1717756421173938e-06,32
"(0.7, 0.75)","(0.05, 0.1)","(0.2, 0.25)",70,25,0.002361992171683088,0.0008338614455822021,0.001528130726100886,2.335183516053621e-06,45
"(0.7, 0.75)","(0.05, 0.1)","(0.15, 0.2)",123,59,0.004150357673100283,0.001967913011573997,0.0021824446615262864,4.7630647006245865e-06,64
"(0.7, 0.75)","(0.1, 0.15)","(0.15, 0.2)",159,133,0.0053650965042515856,0.004436142890497315,0.0009289536137542702,8.629548165071178e-07,26
"(0.7, 0.75)","(0.1, 0.15)","(0.1, 0.15)",185,129,0.0062424078823053045,0.004302725059204163,0.0019396828231011418,3.762369454233615e-06,56
"(0.7, 0.75)","(0.15, 0.2)","(0.1, 0.15)",169,107,0.00570252395734917,0.003568926987091825,0.0021335969702573447,4.552236031491321e-06,62
"(0.7, 0.75)","(0.15, 0.2)","(0.05, 0.1)",114,47,0.0038466729653124578,0.00156765951769454,0.002279013447617918,5.193902294423308e-06,67
"(0.7, 0.75)","(0.2, 0.25)","(0.05, 0.1)",98,27,0.0033067890403563234,0.0009005703612287782,0.0024062186791275453,5.789888331782309e-06,71
"(0.7, 0.75)","(0.2, 0.25)","(0.0, 0.05)",49,8,0.0016533945201781617,0.00026683566258630466,0.001386558857591857,1.922545465566436e-06,41
"(0.7, 0.75)","(0.25, 0.3)","(0.0, 0.05)",49,1,0.0016533945201781617,3.335445782328808e-05,0.0016200400623548735,2.6245298036347824e-06,48
"(0.75, 0.8)","(0.0, 0.05)","(0.2, 0.25)",53,7,0.0017883655014171954,0.00023348120476301658,0.0015548842966541787,2.41766517598176e-06,46
"(0.75, 0.8)","(0.0, 0.05)","(0.15, 0.2)",71,12,0.0023957349169928467,0.000400253493879457,0.0019954814231133897,3.981946109990639e-06,59
"(0.75, 0.8)","(0.05, 0.1)","(0.15, 0.2)",127,25,0.004285328654339317,0.0008338614455822021,0.0034514672087571146,1.1912625893125628e-05,102
"(0.75, 0.8)","(0.05, 0.1)","(0.1, 0.15)",141,66,0.0047577270886759344,0.0022013942163370136,0.002556332872338921,6.534837754200557e-06,75
"(0.75, 0.8)","(0.1, 0.15)","(0.1, 0.15)",197,97,0.006647320826022405,0.003235382408858944,0.003411938417163461,1.1641323762515904e-05,100
"(0.75, 0.8)","(0.1, 0.15)","(0.05, 0.1)",144,81,0.00485895532460521,0.0027017110836863346,0.002157244240918875,4.653702714977653e-06,63
"(0.75, 0.8)","(0.15, 0.2)","(0.05, 0.1)",96,33,0.0032393035497368067,0.0011006971081685068,0.0021386064415682996,4.573637511917425e-06,63
"(0.75, 0.8)","(0.15, 0.2)","(0.0, 0.05)",69,19,0.0023282494263733296,0.0006337346986424736,0.0016945147277308559,2.8713801624967768e-06,50
"(0.75, 0.8)","(0.2, 0.25)","(0.0, 0.05)",57,5,0.0019233364826562289,0.0001667722891164404,0.0017565641935397885,3.0855177660260876e-06,52
"(0.8, 0.85)","(0.0, 0.05)","(0.15, 0.2)",77,10,0.002598191388851397,0.0003335445782328808,0.0022646468106185163,5.128625176844618e-06,67
"(0.8, 0.85)","(0.0, 0.05)","(0.1, 0.15)",86,20,0.0029018760966392225,0.0006670891564657616,0.0022347869401734607,4.994272667969859e-06,66
"(0.8, 0.85)","(0.05, 0.1)","(0.1, 0.15)",125,58,0.0042178431637198005,0.0019345585537507088,0.0022832846099690917,5.2133886101217075e-06,67
"(0.8, 0.85)","(0.05, 0.1)","(0.05, 0.1)",162,74,0.005466324740180861,0.002468229878923318,0.002998094861257543,8.988572797098885e-06,88
"(0.8, 0.85)","(0.1, 0.15)","(0.05, 0.1)",138,39,0.004656498852746659,0.0013008238551082353,0.0033556749976384236,1.1260554689775634e-05,99
"(0.8, 0.85)","(0.1, 0.15)","(0.0, 0.05)",91,21,0.0030705898231880146,0.0007004436142890498,0.002370146208898965,5.617593051558136e-06,70
"(0.8, 0.85)","(0.15, 0.2)","(0.0, 0.05)",80,9,0.0026994196247806723,0.00030019012040959276,0.0023992295043710797,5.756302214644697e-06,71
"(0.85, 0.9)","(0.0, 0.05)","(0.1, 0.15)",93,10,0.0031380753138075313,0.0003335445782328808,0.0028045307355746506,7.86539264678289e-06,83
"(0.85, 0.9)","(0.0, 0.05)","(0.05, 0.1)",104,32,0.0035092455122148736,0.0010673426503452186,0.0024419028618696548,5.96288958680721e-06,72
"(0.85, 0.9)","(0.05, 0.1)","(0.05, 0.1)",137,48,0.004622756107436901,0.001601013975517828,0.003021742131919073,9.130925511814825e-06,89
"(0.85, 0.9)","(0.05, 0.1)","(0.0, 0.05)",115,32,0.0038804157106222164,0.0010673426503452186,0.002813073060276998,7.913380042456195e-06,83
"(0.85, 0.9)","(0.1, 0.15)","(0.0, 0.05)",118,14,0.003981643946551492,0.00046696240952603317,0.0035146815370254584,1.2352986306707639e-05,104
"(0.9, 0.95)","(0.0, 0.05)","(0.05, 0.1)",152,15,0.005128897287083277,0.0005003168673493213,0.004628580419733955,2.1423756701944558e-05,137
"(0.9, 0.95)","(0.0, 0.05)","(0.0, 0.05)",143,33,0.004825212579295452,0.0011006971081685068,0.003724515471126945,1.387201549466397e-05,110
"(0.9, 0.95)","(0.05, 0.1)","(0.0, 0.05)",138,18,0.004656498852746659,0.0006003802408191855,0.004056118611927473,1.6452098194024453e-05,120
"(0.95, 1.0)","(0.0, 0.05)","(0.0, 0.05)",278,28,0.009380483196112836,0.0009339248190520663,0.00844655837706077,7.134434841709547e-05,250
